composition,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum Row,MagpieData range Row,MagpieData minimum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,gap expt
Bi12PO20,3.44,1.42,2.8857575757575757,3.44,6.0,4.0,15.0,15.606060606060606,0.47750229568411395,16.0,148.0,82.0,97.06060606060606,37.64921946740129,2.0,2.0,2.0,2.0,1.0,3.606060606060606,0.4775022956841139,5.0,29.0,24.0,14.333333333333334,10.666666666666666,3.0,1.0,2.393939393939394,0.4775022956841139,3.0,2.393939393939394,0.4775022956841139,3.25
Bi1Sb0.15,2.05,0.029999999999999805,2.0239130434782613,2.02,6.0,1.0,15.0,15.000000000000002,1.7763568394002505e-15,15.0,148.0,9.0,146.82608695652175,2.041587901701316,2.0,2.0,2.0,2.0,0.0,3.0000000000000004,4.440892098500626e-16,15.0,29.0,14.0,27.17391304347826,3.1758034026465025,3.0,0.0,3.0000000000000004,4.440892098500626e-16,3.0,3.0000000000000004,4.440892098500626e-16,0.02
Bi2(MoO4)3,3.44,1.42,3.0470588235294116,3.44,6.0,4.0,6.0,14.117647058823529,2.8650519031141872,16.0,154.0,88.0,91.17647058823529,35.54325259515571,1.0,2.0,1.8235294117647058,2.0,4.0,3.176470588235294,1.1626297577854672,6.0,29.0,23.0,8.705882352941176,4.775086505190311,3.0,3.0,1.7647058823529411,0.6228373702422146,6.0,2.823529411764706,1.1626297577854672,2.9
Bi24BO39,3.44,1.42,2.885625,3.44,6.0,4.0,13.0,15.578125,0.51416015625,16.0,148.0,82.0,97.03125,38.2265625,2.0,2.0,2.0,2.0,3.0,3.578125,0.51416015625,3.0,29.0,26.0,14.578125,10.81640625,5.0,3.0,2.421875,0.51416015625,5.0,2.421875,0.51416015625,2.91
Bi2AsClO4,3.44,1.42,2.8925,3.44,6.0,4.0,15.0,15.75,0.5625,16.0,148.0,82.0,97.625,31.625,2.0,2.0,2.0,2.0,2.0,3.75,0.5625,6.0,29.0,23.0,13.0,8.5,3.0,2.0,2.25,0.5625,3.0,2.25,0.5625,3.43
Bi2CO5,3.44,1.42,2.97375,3.44,6.0,4.0,14.0,15.5,0.625,16.0,148.0,82.0,87.75,30.125,2.0,2.0,2.0,2.0,2.0,3.5,0.625,4.0,29.0,25.0,11.5,8.75,4.0,2.0,2.5,0.625,4.0,2.5,0.625,3.42
Bi2I4O13,3.44,1.42,3.126315789473684,3.44,6.0,4.0,15.0,16.105263157894736,0.37673130193905785,16.0,148.0,82.0,90.0,32.8421052631579,2.0,2.0,2.0,2.0,2.0,4.105263157894737,0.37673130193905835,6.0,29.0,23.0,10.736842105263158,6.481994459833795,3.0,2.0,1.894736842105263,0.37673130193905824,3.0,1.894736842105263,0.37673130193905824,3.3
Bi2Mo2Se2O13,3.44,1.42,3.062105263157895,3.44,6.0,4.0,6.0,14.842105263157896,1.8614958448753456,16.0,154.0,88.0,89.57894736842105,32.26592797783933,1.0,2.0,1.894736842105263,2.0,4.0,3.473684210526316,0.8310249307479223,6.0,29.0,23.0,9.473684210526315,5.484764542936287,3.0,3.0,1.894736842105263,0.3988919667590029,6.0,2.526315789473684,0.8310249307479223,3.15
Bi2SI2O11,3.44,1.42,3.11125,3.44,6.0,4.0,15.0,16.0,0.25,16.0,148.0,82.0,87.8125,29.9921875,2.0,2.0,2.0,2.0,2.0,4.0,0.25,6.0,29.0,23.0,10.25,6.375,3.0,2.0,2.0,0.25,3.0,2.0,0.25,3.74
Bi2Se3,2.55,0.5299999999999998,2.338,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,131.2,13.439999999999998,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.35
Bi2SeI2O11,3.44,1.42,3.109375,3.44,6.0,4.0,15.0,16.0,0.25,16.0,148.0,82.0,88.75,31.28125,2.0,2.0,2.0,2.0,2.0,4.0,0.25,6.0,29.0,23.0,10.875,6.703125,3.0,2.0,2.0,0.25,3.0,2.0,0.25,3.7
Bi2Te0.03Se2.97,2.55,0.5299999999999998,2.3353,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,131.308,13.433904000000002,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.27
Bi2Te0.1Se2.9,2.55,0.5299999999999998,2.3289999999999997,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,131.56,13.409600000000001,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.78
Bi2Te0.3Se2.7,2.55,0.5299999999999998,2.311,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,132.28,13.262400000000003,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.24
Bi2Te0.45Se2.55,2.55,0.5299999999999998,2.2975000000000003,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,132.82,13.076400000000001,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.2
Bi2Te0.4Se2.6,2.55,0.5299999999999998,2.302,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,132.64000000000001,13.145600000000002,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.239999999999999,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.7
Bi2Te0.6Se2.4,2.55,0.5299999999999998,2.284,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,133.35999999999999,12.8256,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.28
Bi2Te0.9Se2.1,2.55,0.5299999999999998,2.257,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,134.44,12.1296,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.28
Bi2Te1.2Se1.8,2.55,0.5299999999999998,2.23,2.02,6.0,2.0,15.0,15.6,0.4800000000000001,15.0,148.0,28.0,135.52,11.174399999999997,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.28
Bi2Te1.5Se1.5,2.55,0.5299999999999998,2.2030000000000003,2.02,6.0,2.0,15.0,15.6,0.4800000000000001,15.0,148.0,28.0,136.6,9.960000000000003,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.239999999999999,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.29
Bi2Te2.1Se0.9,2.55,0.5299999999999998,2.149,2.1,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,138.76,7.391999999999999,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.29
Bi2Te2.4Se0.6,2.55,0.5299999999999998,2.122,2.1,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,139.84,6.5280000000000005,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.25
Bi2Te2.7Se0.3,2.55,0.5299999999999998,2.095,2.1,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,140.92000000000002,5.664000000000003,2.0,2.0,2.0,2.0,1.0,3.6,0.4800000000000001,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.4800000000000001,3.0,2.4,0.4800000000000001,0.2
Bi2Te2.97Se0.03,2.55,0.5299999999999998,2.0706999999999995,2.1,6.0,2.0,15.0,15.6,0.48,16.0,148.0,28.0,141.892,4.886399999999998,2.0,2.0,2.0,2.0,1.0,3.6,0.47999999999999987,16.0,29.0,13.0,21.2,6.239999999999998,3.0,1.0,2.4,0.47999999999999987,3.0,2.4,0.47999999999999987,0.15
Bi2Te2SO10,3.44,1.42,3.0146666666666664,3.44,6.0,4.0,15.0,15.866666666666667,0.23111111111111077,16.0,148.0,82.0,89.13333333333334,30.84444444444445,2.0,2.0,2.0,2.0,1.0,3.8666666666666667,0.2311111111111111,6.0,29.0,23.0,10.4,6.453333333333334,3.0,1.0,2.1333333333333333,0.2311111111111111,3.0,2.1333333333333333,0.2311111111111111,3.6
Bi2Te2Se,2.55,0.5299999999999998,2.158,2.02,6.0,2.0,15.0,15.6,0.4800000000000001,15.0,148.0,28.0,138.4,7.6800000000000015,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.3
Bi2Te3,2.1,0.08000000000000007,2.068,2.1,6.0,1.0,15.0,15.6,0.4800000000000001,16.0,148.0,10.0,142.0,4.8,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.25
Bi3BTeO9,3.44,1.42,2.9400000000000004,3.44,6.0,4.0,13.0,15.571428571428571,0.6122448979591838,16.0,148.0,82.0,90.0,31.714285714285715,2.0,2.0,2.0,2.0,3.0,3.5714285714285716,0.6122448979591837,3.0,29.0,26.0,11.428571428571429,8.183673469387754,5.0,3.0,2.4285714285714284,0.6122448979591837,5.0,2.4285714285714284,0.6122448979591837,2.6
Bi3I4O13F3,3.98,1.96,3.1895652173913045,3.44,6.0,4.0,15.0,16.17391304347826,0.5028355387523632,16.0,148.0,91.0,88.21739130434783,33.258979206049155,2.0,2.0,2.0,2.0,2.0,4.173913043478261,0.502835538752363,6.0,29.0,23.0,11.043478260869565,6.7561436672967865,3.0,2.0,1.826086956521739,0.502835538752363,3.0,1.826086956521739,0.502835538752363,3.7
Bi3Se2NO11,3.44,1.42,3.0611764705882347,3.44,6.0,4.0,15.0,15.764705882352942,0.3598615916955013,16.0,148.0,82.0,87.11764705882354,29.22491349480969,2.0,2.0,2.0,2.0,1.0,3.764705882352941,0.35986159169550175,5.0,29.0,24.0,11.176470588235293,7.42560553633218,3.0,1.0,2.235294117647059,0.35986159169550175,3.0,2.235294117647059,0.35986159169550175,3.59
Bi4Pb7Se13,2.55,0.5299999999999998,2.3975,2.55,6.0,2.0,14.0,15.25,0.8125,16.0,148.0,28.0,132.25,13.270833333333334,2.0,2.0,2.0,2.0,2.0,3.25,0.8125,16.0,29.0,13.0,21.666666666666668,6.138888888888889,4.0,2.0,2.75,0.8125,4.0,2.75,0.8125,0.29
Bi4Pd(SeO3)4,3.44,1.42,2.940952380952381,3.44,6.0,4.0,10.0,15.523809523809524,0.7256235827664399,16.0,148.0,82.0,95.38095238095238,33.578231292517,0.0,2.0,1.9047619047619047,2.0,4.0,3.619047619047619,0.5804988662131519,6.0,29.0,23.0,12.476190476190476,7.637188208616782,3.0,3.0,2.0952380952380953,0.344671201814059,3.0,2.0952380952380953,0.344671201814059,2.06
Bi5IO7,3.44,1.42,2.8338461538461535,3.44,6.0,4.0,15.0,15.692307692307692,0.532544378698225,16.0,148.0,82.0,103.15384615384616,40.01183431952663,2.0,2.0,2.0,2.0,2.0,3.6923076923076925,0.5325443786982248,6.0,29.0,23.0,15.692307692307692,10.437869822485206,3.0,2.0,2.3076923076923075,0.5325443786982248,3.0,2.3076923076923075,0.5325443786982248,2.76
Bi7O5F11,3.98,1.96,3.266086956521739,3.98,6.0,4.0,15.0,16.17391304347826,0.7901701323251418,17.0,148.0,91.0,86.65217391304348,37.342155009451794,2.0,2.0,2.0,2.0,2.0,4.173913043478261,0.7901701323251418,6.0,29.0,23.0,13.478260869565217,9.448015122873345,3.0,2.0,1.826086956521739,0.7901701323251417,3.0,1.826086956521739,0.7901701323251417,4.05
Bi8Te7S5,2.58,0.56,2.1879999999999997,2.02,6.0,3.0,15.0,15.6,0.4800000000000001,15.0,148.0,43.0,133.75,14.375,2.0,2.0,2.0,2.0,1.0,3.6,0.48,6.0,29.0,23.0,18.7,8.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.4
Bi9S6O7.5,3.44,1.42,2.6426666666666665,2.02,6.0,4.0,15.0,15.6,0.48000000000000004,15.0,148.0,82.0,109.2,31.04,2.0,2.0,2.0,2.0,1.0,3.6,0.4799999999999999,6.0,29.0,23.0,15.2,11.040000000000001,3.0,1.0,2.4,0.4799999999999999,3.0,2.4,0.4799999999999999,1.27
BiBPbO4,3.44,1.42,2.8785714285714286,3.44,6.0,4.0,13.0,15.142857142857142,0.979591836734694,16.0,148.0,82.0,91.71428571428571,31.591836734693874,2.0,2.0,2.0,2.0,3.0,3.142857142857143,0.979591836734694,3.0,29.0,26.0,12.0,9.428571428571429,5.0,3.0,2.857142857142857,0.979591836734694,5.0,2.857142857142857,0.979591836734694,3.2
BiBr3,2.96,0.94,2.7249999999999996,2.96,6.0,2.0,15.0,16.5,0.75,17.0,148.0,28.0,127.0,10.5,2.0,2.0,2.0,2.0,2.0,4.5,0.75,17.0,29.0,12.0,20.0,4.5,3.0,2.0,1.5,0.75,3.0,1.5,0.75,2.66
BiBrO,3.44,1.42,2.8066666666666666,2.02,6.0,4.0,15.0,16.0,0.6666666666666666,15.0,148.0,82.0,111.33333333333333,30.222222222222225,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,6.0,29.0,23.0,17.333333333333332,7.777777777777778,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,2.92
BiClO,3.44,1.42,2.873333333333333,2.02,6.0,4.0,15.0,16.0,0.6666666666666666,15.0,148.0,82.0,105.33333333333333,28.444444444444443,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,6.0,29.0,23.0,14.0,10.0,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,3.46
BiIO3F2,3.98,1.96,3.2800000000000002,3.44,6.0,4.0,15.0,16.285714285714285,0.6122448979591836,16.0,148.0,91.0,85.57142857142857,33.10204081632653,2.0,2.0,2.0,2.0,2.0,4.285714285714286,0.6122448979591837,6.0,29.0,23.0,11.142857142857142,6.775510204081632,3.0,2.0,1.7142857142857142,0.6122448979591838,3.0,1.7142857142857142,0.6122448979591838,3.97
BiP3(PbO4)3,3.44,1.42,2.9926315789473685,3.44,6.0,4.0,14.0,15.473684210526315,0.6648199445983382,16.0,148.0,82.0,89.42105263157895,29.584487534626042,2.0,2.0,2.0,2.0,2.0,3.473684210526316,0.6648199445983379,5.0,29.0,24.0,10.526315789473685,7.462603878116343,4.0,2.0,2.526315789473684,0.6648199445983379,4.0,2.526315789473684,0.6648199445983379,3.7
BiPO4,3.44,1.42,2.9949999999999997,3.44,6.0,4.0,15.0,15.666666666666666,0.44444444444444464,16.0,148.0,82.0,86.5,27.333333333333332,2.0,2.0,2.0,2.0,1.0,3.6666666666666665,0.4444444444444445,5.0,29.0,24.0,9.666666666666666,6.444444444444444,3.0,1.0,2.3333333333333335,0.4444444444444445,3.0,2.3333333333333335,0.4444444444444445,3.85
BiPb2S2I3,2.66,0.6400000000000001,2.4775,2.66,6.0,3.0,14.0,15.75,1.0625,17.0,148.0,43.0,133.375,14.1875,2.0,2.0,2.0,2.0,3.0,3.75,1.0625,6.0,29.0,23.0,18.5,7.375,4.0,3.0,2.25,1.0625,4.0,2.25,1.0625,1.6
BiPbClO2,3.44,1.42,2.878,3.44,6.0,4.0,14.0,15.6,0.8800000000000001,16.0,148.0,82.0,105.6,33.12,2.0,2.0,2.0,2.0,3.0,3.6,0.8800000000000001,6.0,29.0,23.0,15.2,10.639999999999999,4.0,3.0,2.4,0.8800000000000001,4.0,2.4,0.8800000000000001,2.45
BiSBr,2.96,0.94,2.52,2.02,6.0,3.0,15.0,16.0,0.6666666666666666,15.0,148.0,43.0,124.33333333333333,15.777777777777777,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,6.0,29.0,23.0,17.333333333333332,7.777777777777778,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,1.88
BiSCl,3.16,1.1400000000000001,2.5866666666666664,2.02,6.0,3.0,15.0,16.0,0.6666666666666666,15.0,148.0,46.0,118.33333333333333,19.777777777777775,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,6.0,29.0,23.0,14.0,10.0,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,1.89
BiSI,2.66,0.6400000000000001,2.42,2.02,6.0,3.0,15.0,16.0,0.6666666666666666,15.0,148.0,43.0,130.66666666666666,17.111111111111114,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,6.0,29.0,23.0,17.333333333333332,7.777777777777778,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,1.56
BiSbTe3,2.1,0.08000000000000007,2.0740000000000003,2.1,6.0,1.0,15.0,15.6,0.4800000000000001,16.0,148.0,10.0,140.2,3.119999999999993,2.0,2.0,2.0,2.0,1.0,3.6,0.48,15.0,29.0,14.0,18.4,4.239999999999999,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.19
BiSe,2.55,0.5299999999999998,2.285,2.02,6.0,2.0,15.0,15.5,0.5,15.0,148.0,28.0,134.0,14.0,2.0,2.0,2.0,2.0,1.0,3.5,0.5,16.0,29.0,13.0,22.5,6.5,3.0,1.0,2.5,0.5,3.0,2.5,0.5,0.4
BiSeI,2.66,0.6400000000000001,2.41,2.02,6.0,2.0,15.0,16.0,0.6666666666666666,15.0,148.0,28.0,135.66666666666666,10.444444444444448,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,16.0,29.0,13.0,20.666666666666668,5.555555555555556,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,1.28
BiSeO3F,3.98,1.96,3.145,3.44,6.0,4.0,15.0,16.0,0.3333333333333333,16.0,148.0,91.0,87.16666666666667,31.22222222222223,2.0,2.0,2.0,2.0,2.0,4.0,0.3333333333333333,6.0,29.0,23.0,11.666666666666666,7.222222222222222,3.0,2.0,2.0,0.3333333333333333,3.0,2.0,0.3333333333333333,3.83
BiTeI,2.66,0.6400000000000001,2.2600000000000002,2.02,6.0,1.0,15.0,16.0,0.6666666666666666,15.0,148.0,10.0,141.66666666666666,4.222222222222219,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,16.0,29.0,13.0,20.666666666666668,5.555555555555556,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,0.46
BiTeNO6,3.44,1.42,3.088888888888889,3.44,6.0,4.0,15.0,15.777777777777779,0.34567901234567855,16.0,148.0,82.0,83.66666666666667,26.37037037037037,2.0,2.0,2.0,2.0,1.0,3.7777777777777777,0.34567901234567905,5.0,29.0,24.0,9.555555555555555,5.753086419753085,3.0,1.0,2.2222222222222223,0.34567901234567905,3.0,2.2222222222222223,0.34567901234567905,3.62
CBr4,2.96,0.41000000000000014,2.878,2.96,4.0,2.0,14.0,16.4,0.9600000000000009,17.0,120.0,44.0,111.2,14.079999999999998,2.0,2.0,2.0,2.0,3.0,4.4,0.9599999999999997,4.0,17.0,13.0,14.4,4.159999999999999,4.0,3.0,1.6,0.9600000000000002,4.0,1.6,0.9600000000000002,3.7
CI4,2.66,0.11000000000000032,2.6380000000000003,2.66,5.0,3.0,14.0,16.4,0.9600000000000009,17.0,139.0,63.0,126.4,20.159999999999997,2.0,2.0,2.0,2.0,3.0,4.4,0.9599999999999997,4.0,17.0,13.0,14.4,4.159999999999999,4.0,3.0,1.6,0.9600000000000002,4.0,1.6,0.9600000000000002,2.26
Ca(BiO2)2,3.44,2.44,2.685714285714286,3.44,6.0,4.0,2.0,13.714285714285714,3.3469387755102042,16.0,176.0,110.0,105.14285714285714,44.73469387755102,2.0,2.0,2.0,2.0,4.0,3.142857142857143,0.979591836734694,2.0,29.0,27.0,12.0,9.714285714285714,3.0,3.0,2.0,0.5714285714285714,3.0,2.0,0.5714285714285714,3.08
Ca(GdS2)2,2.58,1.58,1.9600000000000002,2.58,6.0,3.0,2.0,10.285714285714286,6.530612244897959,16.0,196.0,91.0,141.14285714285714,41.306122448979586,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.959183673469388,2.0,10.0,8.0,6.571428571428571,1.9591836734693877,2.0,2.0,1.1428571428571428,0.979591836734694,16.0,5.714285714285714,5.877551020408163,2.55
Ca(LaS2)2,2.58,1.58,1.9314285714285713,2.58,6.0,3.0,2.0,10.285714285714286,6.530612244897959,16.0,207.0,102.0,144.28571428571428,44.89795918367347,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.959183673469388,2.0,6.0,4.0,4.571428571428571,1.6326530612244898,2.0,2.0,1.1428571428571428,0.979591836734694,9.0,3.7142857142857144,3.020408163265306,2.7
Ca(NdS2)2,2.58,1.58,1.9428571428571428,2.58,6.0,3.0,2.0,10.285714285714286,6.530612244897959,16.0,201.0,96.0,142.57142857142858,42.93877551020408,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.959183673469388,2.0,6.0,4.0,5.428571428571429,0.9795918367346937,2.0,2.0,1.1428571428571428,0.979591836734694,10.0,4.0,3.4285714285714284,2.7
Ca(PrS2)2,2.58,1.58,1.94,2.58,6.0,3.0,2.0,10.285714285714286,6.530612244897959,16.0,203.0,98.0,143.14285714285714,43.59183673469387,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.959183673469388,2.0,6.0,4.0,5.142857142857143,0.9795918367346939,2.0,2.0,1.1428571428571428,0.979591836734694,11.0,4.285714285714286,3.8367346938775513,2.9
Ca(SmS2)2,2.58,1.58,1.9514285714285715,2.58,6.0,3.0,2.0,10.285714285714286,6.530612244897959,16.0,198.0,93.0,141.71428571428572,41.95918367346939,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.959183673469388,2.0,8.0,6.0,6.0,1.1428571428571428,2.0,2.0,1.1428571428571428,0.979591836734694,8.0,3.4285714285714284,2.6122448979591835,2.05
Ca10Ge16(B2O17)3,3.44,2.44,2.769156626506024,3.44,4.0,2.0,2.0,13.710843373493976,2.9246625054434605,16.0,176.0,110.0,90.96385542168674,31.685295398461314,2.0,2.0,2.0,2.0,4.0,2.9156626506024095,1.3325591522717375,2.0,14.0,12.0,6.843373493975903,2.7591813035273627,5.0,5.0,2.36144578313253,1.013209464363478,5.0,2.36144578313253,1.013209464363478,5.47
Ca2Bi2O5,3.44,2.44,2.582222222222222,3.44,6.0,4.0,2.0,12.666666666666666,4.740740740740741,16.0,176.0,110.0,108.66666666666667,47.40740740740741,2.0,2.0,2.0,2.0,4.0,2.888888888888889,1.2839506172839505,2.0,29.0,27.0,10.222222222222221,8.345679012345679,3.0,3.0,1.7777777777777777,0.7901234567901235,3.0,1.7777777777777777,0.7901234567901235,3.34
Ca2CdAs2,2.18,1.1800000000000002,1.61,1.0,5.0,1.0,2.0,9.2,5.76,2.0,176.0,57.0,146.8,23.360000000000003,2.0,2.0,2.0,2.0,3.0,1.2,1.44,2.0,15.0,13.0,9.2,5.76,3.0,3.0,1.2,1.44,3.0,1.2,1.44,0.95
Ca2Ge,2.01,1.0099999999999998,1.3366666666666667,1.0,4.0,0.0,2.0,6.0,5.333333333333333,2.0,176.0,56.0,157.33333333333334,24.888888888888886,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.888888888888889,2.0,14.0,12.0,6.0,5.333333333333333,4.0,4.0,1.3333333333333333,1.777777777777778,4.0,1.3333333333333333,1.777777777777778,1.0
Ca2ScSbO6,3.44,2.44,2.605,3.44,5.0,3.0,2.0,11.8,5.68,16.0,176.0,110.0,105.7,47.64,2.0,2.0,2.0,2.0,4.0,2.7,1.6200000000000003,2.0,15.0,13.0,5.8,2.0799999999999996,3.0,3.0,1.5,0.9,9.0,2.4,1.44,3.68
Ca2Si,1.9,0.8999999999999999,1.3,1.0,4.0,1.0,2.0,6.0,5.333333333333333,2.0,176.0,65.0,154.33333333333334,28.888888888888886,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.888888888888889,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,4.0,4.0,1.3333333333333333,1.777777777777778,4.0,1.3333333333333333,1.777777777777778,1.9
Ca2SmTaO6,3.44,2.44,2.531,3.44,6.0,4.0,2.0,10.8,6.24,16.0,198.0,132.0,111.6,54.720000000000006,2.0,2.0,2.0,2.0,4.0,2.4,1.9200000000000004,2.0,19.0,17.0,6.7,2.72,2.0,2.0,1.2,0.9600000000000002,8.0,2.7,1.9200000000000004,3.45
Ca2Sn,1.96,0.96,1.32,1.0,5.0,1.0,2.0,6.0,5.333333333333333,2.0,176.0,37.0,163.66666666666666,16.444444444444446,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.888888888888889,2.0,14.0,12.0,6.0,5.333333333333333,4.0,4.0,1.3333333333333333,1.777777777777778,4.0,1.3333333333333333,1.777777777777778,0.9
Ca2SnS4,2.58,1.58,2.04,2.58,5.0,2.0,2.0,11.714285714285714,5.551020408163266,16.0,176.0,71.0,130.14285714285714,28.73469387755102,2.0,2.0,2.0,2.0,4.0,2.5714285714285716,1.6326530612244898,2.0,14.0,12.0,6.0,2.2857142857142856,4.0,4.0,1.7142857142857142,0.9795918367346939,4.0,1.7142857142857142,0.9795918367346939,2.32
Ca3Bi(PO4)3,3.44,2.44,2.7826315789473686,3.44,6.0,4.0,2.0,13.578947368421053,3.656509695290858,16.0,176.0,110.0,94.15789473684211,35.56786703601108,2.0,2.0,2.0,2.0,4.0,3.1578947368421053,1.0637119113573406,2.0,29.0,27.0,6.421052631578948,2.3767313019390586,3.0,3.0,1.894736842105263,0.5983379501385041,3.0,1.894736842105263,0.5983379501385041,4.2
Ca3La2(SnS4)3,2.58,1.58,2.102,2.58,6.0,3.0,2.0,12.3,4.949999999999999,16.0,207.0,102.0,130.95,31.139999999999997,2.0,2.0,2.0,2.0,4.0,2.7,1.56,2.0,14.0,12.0,6.3,2.31,4.0,4.0,1.8,0.9,9.0,2.7,1.65,1.45
Ca3N2,3.04,2.04,1.816,1.0,4.0,2.0,2.0,7.2,6.24,2.0,176.0,105.0,134.0,50.4,2.0,2.0,2.0,2.0,3.0,1.2,1.44,2.0,5.0,3.0,3.2,1.44,3.0,3.0,1.2,1.44,3.0,1.2,1.44,1.55
Ca3Sb2,2.05,1.0499999999999998,1.42,1.0,5.0,1.0,2.0,7.2,6.24,2.0,176.0,37.0,161.2,17.76,2.0,2.0,2.0,2.0,3.0,1.2,1.44,2.0,15.0,13.0,7.2,6.24,3.0,3.0,1.2,1.44,3.0,1.2,1.44,1.4
