composition,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum Row,MagpieData range Row,MagpieData minimum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,gap expt
Tl2O3,3.44,1.8199999999999998,2.712,3.44,6.0,4.0,13.0,14.8,1.44,16.0,145.0,79.0,97.6,37.92,2.0,2.0,2.0,2.0,3.0,2.8,1.44,6.0,27.0,21.0,14.4,10.080000000000002,5.0,3.0,3.2,1.44,5.0,3.2,1.44,2.25
As2Ir,2.2,0.020000000000000018,2.186666666666667,2.18,6.0,2.0,9.0,13.0,2.6666666666666665,15.0,141.0,22.0,126.33333333333333,9.777777777777777,2.0,2.0,2.0,2.0,3.0,2.0,1.3333333333333333,15.0,23.0,8.0,17.666666666666668,3.555555555555556,3.0,3.0,2.0,1.3333333333333333,3.0,3.0,0.0,1.0
NaInS2,2.58,1.65,1.9675,2.58,5.0,2.0,1.0,11.5,5.25,16.0,166.0,61.0,129.5,24.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,13.0,12.0,6.5,3.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,1.9
NaCd4P3,2.19,1.2599999999999998,1.7825,1.69,5.0,2.0,1.0,11.75,2.6875,12.0,166.0,59.0,132.875,19.40625,1.0,2.0,1.875,2.0,3.0,1.125,1.40625,1.0,12.0,11.0,8.0,4.0,3.0,3.0,1.125,1.40625,3.0,1.25,1.3125,1.1
In1Sb0.1As0.9,2.18,0.40000000000000013,1.9735,1.78,5.0,1.0,13.0,14.0,1.0,13.0,142.0,23.0,131.5,11.25,2.0,2.0,2.0,2.0,2.0,2.0,1.0,13.0,15.0,2.0,14.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,0.14
Lu(InS2)3,2.58,1.31,2.209,2.58,6.0,3.0,3.0,13.8,2.6399999999999997,16.0,187.0,82.0,124.3,23.16,2.0,2.0,2.0,2.0,4.0,2.7,1.56,6.0,17.0,11.0,9.2,3.84,5.0,5.0,2.7,1.3800000000000001,9.0,3.6,1.9200000000000004,1.27
CsCu2AsS3,2.58,1.79,2.072857142857143,2.58,6.0,3.0,1.0,12.285714285714286,3.9591836734693877,16.0,244.0,139.0,134.57142857142858,31.265306122448987,1.0,2.0,1.5714285714285714,2.0,4.0,2.142857142857143,1.836734693877551,1.0,15.0,14.0,8.0,3.7142857142857144,3.0,3.0,1.2857142857142858,1.1020408163265307,3.0,1.7142857142857142,0.6122448979591837,2.3
ZrSe2,2.55,1.2199999999999998,2.143333333333333,2.55,5.0,1.0,4.0,12.0,5.333333333333333,16.0,175.0,55.0,138.33333333333334,24.444444444444446,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.777777777777778,4.0,16.0,12.0,12.0,5.333333333333333,2.0,2.0,1.3333333333333333,0.888888888888889,8.0,4.0,2.6666666666666665,2.0
Tb4GaSbS9,2.58,1.37,2.1279999999999997,2.58,6.0,3.0,3.0,12.266666666666667,4.942222222222222,16.0,194.0,89.0,132.13333333333333,33.91111111111111,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.6444444444444446,6.0,15.0,9.0,8.4,2.8800000000000003,5.0,5.0,1.7333333333333334,0.9244444444444443,5.0,3.066666666666667,1.288888888888889,2.44
K2NbCuSe4,2.55,1.73,1.9175,2.55,5.0,1.0,1.0,10.25,5.9375,16.0,203.0,83.0,147.75,31.6875,1.0,2.0,1.5,2.0,4.0,2.0,2.0,1.0,16.0,15.0,10.25,5.9375,2.0,2.0,1.0,1.0,7.0,2.25,1.1875,2.14
UO,3.44,2.06,2.41,1.38,7.0,5.0,3.0,9.5,6.5,3.0,196.0,130.0,131.0,65.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,6.0,0.0,6.0,0.0,2.0,2.0,1.0,1.0,20.0,11.0,9.0,1.5
SmB(SbO4)2,3.44,2.27,2.9025,3.44,6.0,4.0,3.0,14.5,2.1666666666666665,16.0,198.0,132.0,90.66666666666667,34.0,2.0,2.0,2.0,2.0,4.0,3.25,1.0,3.0,15.0,12.0,7.416666666666667,2.625,5.0,5.0,2.25,0.7083333333333334,8.0,2.9166666666666665,1.2222222222222223,3.54
La8Sb2S15,2.58,1.48,2.064,2.58,6.0,3.0,3.0,11.76,5.6064,16.0,207.0,102.0,140.36,42.64960000000001,2.0,2.0,2.0,2.0,4.0,2.64,1.6895999999999998,3.0,15.0,12.0,5.76,1.7664000000000002,3.0,3.0,1.44,0.9216,9.0,4.32,2.9951999999999996,2.3
Ba4LiGa5Se12,2.55,1.6599999999999997,2.0086363636363633,2.55,6.0,4.0,1.0,12.090909090909092,4.677685950413223,16.0,215.0,95.0,138.0909090909091,27.966942148760335,1.0,2.0,1.9545454545454546,2.0,4.0,2.409090909090909,1.7355371900826448,1.0,16.0,15.0,12.090909090909092,4.677685950413223,5.0,5.0,2.227272727272727,1.2603305785123966,5.0,2.272727272727273,1.2396694214876034,2.65
Dy4GaSbS9,2.58,1.36,2.1306666666666665,2.58,6.0,3.0,3.0,12.266666666666667,4.942222222222222,16.0,192.0,87.0,131.6,33.2,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.6444444444444446,6.0,15.0,9.0,8.666666666666666,3.2,5.0,5.0,1.7333333333333334,0.9244444444444443,5.0,2.8,0.9599999999999999,2.58
NdCuSO,3.44,2.3,2.265,1.14,6.0,4.0,3.0,11.5,4.5,3.0,201.0,135.0,126.0,40.5,1.0,2.0,1.75,1.0,4.0,2.0,2.0,6.0,11.0,5.0,7.25,1.875,2.0,2.0,1.0,1.0,10.0,3.75,3.125,2.98
SrSnO3,3.44,2.49,2.646,3.44,5.0,3.0,2.0,12.8,4.319999999999999,16.0,195.0,129.0,106.4,48.480000000000004,2.0,2.0,2.0,2.0,4.0,2.8,1.44,2.0,14.0,12.0,6.8,2.88,4.0,4.0,2.0,0.8,4.0,2.0,0.8,4.1
GaP,2.19,0.3799999999999999,2.0,1.81,4.0,1.0,13.0,14.0,1.0,13.0,122.0,15.0,114.5,7.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,13.0,8.0,9.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,2.74
YH2NO5,3.44,2.2199999999999998,2.873333333333333,3.44,5.0,4.0,1.0,11.11111111111111,6.296296296296297,16.0,190.0,159.0,72.55555555555556,26.098765432098762,1.0,2.0,1.7777777777777777,2.0,4.0,2.5555555555555554,1.7037037037037037,1.0,6.0,5.0,4.444444444444445,1.8518518518518516,3.0,3.0,1.4444444444444444,0.9629629629629629,9.0,2.6666666666666665,1.4814814814814816,4.83
TlHg6Se4Br5,2.96,1.3399999999999999,2.4137500000000003,2.0,6.0,2.0,12.0,14.625,2.171875,12.0,145.0,25.0,126.0625,6.8203125,2.0,2.0,2.0,2.0,5.0,2.625,2.171875,16.0,27.0,11.0,20.75,4.71875,5.0,5.0,1.125,0.921875,5.0,1.125,0.921875,2.8
AgP15,2.19,0.26,2.17375,2.19,5.0,2.0,11.0,14.75,0.46875,15.0,145.0,38.0,109.375,4.453125,1.0,2.0,1.9375,2.0,3.0,2.8125,0.3515625,5.0,11.0,6.0,5.375,0.703125,3.0,3.0,2.8125,0.3515625,3.0,2.875,0.234375,1.47
Sn0.13Pb0.87Se1,2.55,0.5899999999999999,2.4159499999999996,2.55,6.0,2.0,14.0,15.0,1.0,16.0,146.0,26.0,132.54500000000002,12.545,2.0,2.0,2.0,2.0,2.0,3.0,1.0,14.0,28.0,14.0,21.09,6.0117,4.0,2.0,3.0,1.0,4.0,3.0,1.0,0.02
Cs2TeI6,2.66,1.87,2.1822222222222223,2.66,6.0,1.0,1.0,13.333333333333334,5.481481481481481,17.0,244.0,106.0,162.22222222222223,36.345679012345684,1.0,2.0,1.7777777777777777,2.0,5.0,3.7777777777777777,1.6790123456790123,1.0,17.0,16.0,13.333333333333334,5.481481481481481,2.0,2.0,0.8888888888888888,0.39506172839506176,2.0,1.1111111111111112,0.1975308641975309,1.5
CsYHgSe3,2.55,1.7599999999999998,1.9433333333333334,2.55,6.0,2.0,1.0,10.666666666666666,5.777777777777778,16.0,244.0,124.0,154.33333333333334,41.77777777777778,1.0,2.0,1.8333333333333333,2.0,4.0,2.0,2.0,1.0,26.0,25.0,13.0,7.333333333333333,2.0,2.0,1.0,1.0,9.0,2.6666666666666665,2.111111111111111,2.54
Ba4Ga5CuS12,2.58,1.69,2.066818181818182,2.58,6.0,3.0,2.0,12.545454545454545,3.9752066115702487,16.0,215.0,110.0,130.0909090909091,31.049586776859506,1.0,2.0,1.9545454545454546,2.0,4.0,2.409090909090909,1.7355371900826448,2.0,13.0,11.0,7.090909090909091,3.041322314049587,5.0,5.0,2.227272727272727,1.2603305785123966,5.0,2.272727272727273,1.2396694214876034,2.82
Al0.8Ga0.2P1,2.19,0.5799999999999998,1.9200000000000002,2.19,4.0,1.0,13.0,14.0,1.0,15.0,122.0,15.0,114.10000000000001,7.1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,13.0,10.0,5.0,1.6,5.0,2.0,4.0,1.0,5.0,4.0,1.0,2.43
Ba3Er2(PS4)4,2.58,1.69,2.2076,2.58,6.0,3.0,2.0,13.12,4.288,16.0,215.0,110.0,125.24,31.743999999999996,2.0,2.0,2.0,2.0,4.0,3.04,1.2288,2.0,14.0,12.0,6.0,1.28,3.0,3.0,1.76,0.7040000000000001,3.0,1.92,0.46080000000000004,3.3
Li2TeWO6,3.44,2.46,2.7060000000000004,3.44,6.0,4.0,1.0,12.0,5.6,16.0,162.0,96.0,95.2,35.04,1.0,2.0,1.8,2.0,4.0,2.8,1.6800000000000002,1.0,20.0,19.0,7.4,4.24,2.0,2.0,1.4,0.8400000000000001,6.0,2.2,0.7600000000000001,4.0
CdHg4(AsI2)2,2.66,0.9700000000000002,2.2445454545454546,2.0,6.0,2.0,12.0,14.363636363636363,2.1487603305785123,12.0,144.0,25.0,133.27272727272728,6.115702479338844,2.0,2.0,2.0,2.0,5.0,2.3636363636363638,2.148760330578512,12.0,26.0,14.0,19.454545454545453,4.760330578512396,3.0,3.0,0.9090909090909091,0.8264462809917354,3.0,0.9090909090909091,0.8264462809917354,1.45
In1.6Ga0.4Cu1S3.5,2.58,0.8,2.2310769230769236,2.58,5.0,2.0,11.0,14.307692307692308,1.8224852071005917,16.0,142.0,37.0,119.3076923076923,15.40828402366864,1.0,2.0,1.8461538461538463,2.0,4.0,2.4615384615384617,1.6568047337278107,6.0,13.0,7.0,8.923076923076923,3.14792899408284,5.0,5.0,2.6153846153846154,1.4674556213017753,5.0,2.769230769230769,1.3727810650887575,1.55
In1Sb0.6As0.4,2.18,0.40000000000000013,1.9409999999999998,1.78,5.0,1.0,13.0,14.0,1.0,13.0,142.0,23.0,136.5,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,13.0,15.0,2.0,14.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,0.13
LuP,2.19,0.9199999999999999,1.73,1.27,6.0,3.0,3.0,9.0,6.0,3.0,187.0,80.0,147.0,40.0,2.0,2.0,2.0,2.0,3.0,1.5,1.5,5.0,17.0,12.0,11.0,6.0,3.0,3.0,1.5,1.5,9.0,6.0,3.0,1.3
POsS,2.58,0.3900000000000001,2.3233333333333337,2.19,6.0,3.0,8.0,13.0,3.3333333333333335,8.0,144.0,39.0,118.66666666666667,16.88888888888889,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.5555555555555554,5.0,22.0,17.0,11.0,7.333333333333333,3.0,3.0,1.6666666666666667,1.111111111111111,4.0,3.0,0.6666666666666666,1.4
EuH2,2.2,1.0150000000000001,1.861666666666667,2.2,6.0,5.0,1.0,1.6666666666666667,0.888888888888889,1.0,198.0,167.0,86.66666666666667,74.22222222222223,1.0,2.0,1.3333333333333333,1.0,0.0,0.0,0.0,1.0,9.0,8.0,3.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,7.0,3.0,2.6666666666666665,1.85
AsP,2.19,0.009999999999999787,2.185,2.18,4.0,1.0,15.0,15.0,0.0,15.0,119.0,12.0,113.0,6.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,5.0,15.0,10.0,10.0,5.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.23
Cd3P2,2.19,0.5,1.89,1.69,5.0,2.0,12.0,13.2,1.44,12.0,144.0,37.0,129.2,17.76,2.0,2.0,2.0,2.0,3.0,1.2,1.44,5.0,12.0,7.0,9.2,3.3600000000000003,3.0,3.0,1.2,1.44,3.0,1.2,1.44,0.5
Tb0.52Pr2.48Ga1.67S7,2.58,1.4500000000000002,2.1006255355612686,2.58,6.0,3.0,3.0,12.228791773778921,4.744880089346488,16.0,203.0,98.0,132.22450728363324,35.58637157653817,2.0,2.0,2.0,2.0,4.0,2.5424164524421595,1.7486006568817285,5.0,13.0,8.0,7.011996572407884,2.0691906609128936,5.0,5.0,1.9151670951156814,0.9846617455607615,11.0,4.475578406169666,2.969845560100713,2.61
CdAg2(PS3)2,2.58,0.8900000000000001,2.31,2.58,5.0,2.0,11.0,14.545454545454545,1.7520661157024795,16.0,145.0,40.0,116.18181818181819,15.53719008264463,1.0,2.0,1.8181818181818181,2.0,4.0,2.727272727272727,1.487603305785124,5.0,12.0,7.0,7.2727272727272725,2.214876033057851,3.0,3.0,1.6363636363636365,0.8925619834710744,3.0,1.8181818181818181,0.6280991735537191,2.49
Ge40Te5.3I8,2.66,0.6500000000000004,2.1165103189493433,2.01,5.0,1.0,14.0,14.649155722326453,0.9743425475819194,14.0,139.0,19.0,124.64165103189494,6.9668308171030935,2.0,2.0,2.0,2.0,3.0,2.649155722326454,0.9743425475819198,14.0,17.0,3.0,14.649155722326453,0.9743425475819194,4.0,3.0,3.350844277673546,0.9743425475819198,4.0,3.350844277673546,0.9743425475819198,0.8
CeTl2P2S7,2.58,1.46,2.233333333333334,2.58,6.0,3.0,3.0,14.25,2.2916666666666665,16.0,204.0,99.0,120.25,22.208333333333332,2.0,2.0,2.0,2.0,4.0,3.0,1.1666666666666667,4.0,27.0,23.0,9.166666666666666,5.9444444444444455,5.0,5.0,2.5,1.0,22.0,4.333333333333333,3.1666666666666665,2.4
Ga2SnGeS6,2.58,0.77,2.307,2.58,5.0,2.0,13.0,15.0,1.2,16.0,139.0,34.0,113.3,9.959999999999999,2.0,2.0,2.0,2.0,3.0,3.0,1.2,6.0,14.0,8.0,9.0,3.6,5.0,3.0,3.0,1.2,5.0,3.0,1.2,2.04
Zn0.65Hg0.35Se1,2.55,0.8999999999999999,2.16125,2.55,6.0,2.0,12.0,14.0,2.0,16.0,132.0,12.0,122.75,3.2375,2.0,2.0,2.0,2.0,4.0,2.0,2.0,12.0,26.0,14.0,16.45,3.3424999999999994,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
K3Ti2P5S18,2.58,1.7600000000000002,2.2474999999999996,2.58,4.0,1.0,1.0,13.357142857142858,3.98469387755102,16.0,203.0,98.0,119.78571428571429,23.576530612244902,1.0,2.0,1.8928571428571428,2.0,4.0,3.107142857142857,1.1479591836734693,1.0,6.0,5.0,5.142857142857143,1.1020408163265305,3.0,3.0,1.8214285714285714,0.6505102040816327,8.0,2.5,0.9642857142857143,1.61
K2Hg(PSe3)2,2.55,1.73,2.12,2.55,6.0,3.0,1.0,12.727272727272727,4.3966942148760335,16.0,203.0,96.0,133.8181818181818,25.157024793388427,1.0,2.0,1.8181818181818181,2.0,4.0,2.727272727272727,1.487603305785124,1.0,26.0,25.0,12.181818181818182,6.677685950413223,3.0,3.0,1.6363636363636365,0.8925619834710744,3.0,1.8181818181818181,0.6280991735537191,2.25
RbH2(IO3)3,3.44,2.62,2.9440000000000004,3.44,5.0,4.0,1.0,13.2,4.88,16.0,220.0,189.0,86.2,38.96000000000001,1.0,2.0,1.8,2.0,5.0,3.4,1.3599999999999999,1.0,17.0,16.0,7.2,3.92,2.0,2.0,1.4,0.72,2.0,1.6,0.4799999999999999,4.07
K2Gd2Ti3O10,3.44,2.62,2.5329411764705885,3.44,6.0,4.0,1.0,10.588235294117647,6.366782006920416,16.0,203.0,137.0,114.0,56.470588235294116,1.0,2.0,1.8823529411764706,2.0,4.0,2.3529411764705883,1.9377162629757783,1.0,10.0,9.0,5.529411764705882,1.6055363321799307,2.0,2.0,1.1764705882352942,0.9688581314878891,16.0,4.588235294117647,3.8892733564013837,3.3
CsIn(SnSe3)2,2.55,1.7599999999999998,2.179,2.55,6.0,2.0,1.0,13.8,2.7199999999999998,16.0,244.0,124.0,138.4,22.080000000000002,1.0,2.0,1.9,2.0,4.0,2.9,1.3199999999999998,1.0,16.0,15.0,13.8,2.7199999999999998,5.0,5.0,2.5,1.1,5.0,2.6,1.04,1.78
CsCd4In5Te12,2.1,1.31,1.8931818181818185,2.1,6.0,1.0,1.0,13.909090909090908,2.28099173553719,16.0,244.0,106.0,144.8181818181818,9.01652892561983,1.0,2.0,1.9545454545454546,2.0,4.0,2.409090909090909,1.7355371900826448,1.0,16.0,15.0,13.909090909090908,2.28099173553719,5.0,5.0,2.227272727272727,1.2603305785123966,5.0,2.272727272727273,1.2396694214876034,1.42
BaNaB5O9,3.44,2.55,2.6862500000000002,3.44,6.0,4.0,1.0,13.25,3.09375,16.0,215.0,149.0,87.1875,25.828125,1.0,2.0,1.9375,2.0,4.0,2.5625,1.6171875,1.0,6.0,5.0,4.5,1.6875,5.0,5.0,2.6875,1.4453125,5.0,2.75,1.40625,4.78
Rb3Nb2AsSe11,2.55,1.73,2.1111764705882354,2.55,5.0,1.0,1.0,12.0,5.529411764705882,16.0,220.0,101.0,142.76470588235293,32.25605536332179,1.0,2.0,1.7058823529411764,2.0,4.0,2.764705882352941,1.6262975778546713,1.0,16.0,15.0,12.0,5.529411764705882,3.0,3.0,1.4705882352941178,0.8650519031141868,7.0,2.4705882352941178,1.1280276816608998,1.5
Cs3PW3O13,3.44,2.65,2.818,3.44,6.0,4.0,1.0,12.2,5.22,16.0,244.0,178.0,109.15,56.30999999999999,1.0,2.0,1.85,2.0,4.0,2.75,1.65,1.0,20.0,19.0,7.3,3.8099999999999996,3.0,3.0,1.45,0.8699999999999999,6.0,2.5,1.1,3.27
Cs2Sb,2.05,1.2599999999999998,1.21,0.79,6.0,1.0,1.0,5.666666666666667,6.222222222222221,1.0,244.0,105.0,209.0,46.666666666666664,1.0,2.0,1.3333333333333333,1.0,3.0,1.0,1.3333333333333333,1.0,15.0,14.0,5.666666666666667,6.222222222222221,3.0,3.0,1.0,1.3333333333333333,3.0,1.6666666666666667,0.888888888888889,0.62
CdCu2GeSe4,2.55,0.8599999999999999,2.2125,2.55,5.0,1.0,11.0,14.0,2.0,16.0,144.0,24.0,126.0,7.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,11.0,16.0,5.0,14.0,2.0,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,1.2
Cs4In8GeSe16,2.55,1.7599999999999998,2.076206896551724,2.55,6.0,2.0,1.0,13.03448275862069,3.3388822829964324,16.0,244.0,124.0,143.17241379310346,27.81450653983354,1.0,2.0,1.8620689655172413,2.0,4.0,2.5517241379310347,1.5980975029726516,1.0,16.0,15.0,13.03448275862069,3.3388822829964324,5.0,5.0,2.6206896551724137,1.4078478002378123,5.0,2.7586206896551726,1.3222354340071343,2.2
RbH3(SeO3)2,3.44,2.62,2.763333333333333,3.44,5.0,4.0,1.0,11.0,6.666666666666667,16.0,220.0,189.0,79.08333333333333,37.125,1.0,2.0,1.6666666666666667,2.0,4.0,2.6666666666666665,1.7777777777777777,1.0,16.0,15.0,6.0,3.3333333333333335,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,1.6666666666666667,0.4444444444444444,4.84
AgCl,3.16,1.2300000000000002,2.545,1.93,5.0,2.0,11.0,14.0,3.0,11.0,145.0,43.0,123.5,21.5,1.0,2.0,1.5,1.0,5.0,2.5,2.5,7.0,11.0,4.0,9.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,5.13
VZn2BiO6,3.44,1.81,2.759,3.44,6.0,4.0,5.0,14.0,2.6,16.0,153.0,87.0,94.1,33.72,2.0,2.0,2.0,2.0,4.0,2.7,1.6200000000000003,5.0,29.0,24.0,9.4,4.960000000000001,3.0,3.0,1.5,0.9,7.0,2.2,1.12,2.4
Rh2S3,2.58,0.30000000000000027,2.46,2.58,5.0,2.0,9.0,13.2,3.3600000000000003,16.0,142.0,37.0,119.8,17.759999999999998,1.0,2.0,1.6,2.0,4.0,2.4,1.9200000000000004,6.0,9.0,3.0,7.2,1.44,2.0,2.0,1.2,0.9600000000000002,3.0,2.4,0.48,0.8
Cd0.01Hg0.99Se1,2.55,0.8599999999999999,2.27345,2.55,6.0,2.0,12.0,14.0,2.0,16.0,144.0,24.0,126.06,6.0600000000000005,2.0,2.0,2.0,2.0,4.0,2.0,2.0,12.0,26.0,14.0,20.93,5.019299999999999,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.72
La2O3,3.44,2.34,2.504,3.44,6.0,4.0,3.0,10.8,6.24,16.0,207.0,141.0,122.4,67.67999999999999,2.0,2.0,2.0,2.0,4.0,2.4,1.9200000000000004,3.0,6.0,3.0,4.8,1.44,2.0,2.0,1.2,0.9600000000000002,9.0,4.8,3.3599999999999994,5.4
Cs4BiAs3Se7,2.55,1.7599999999999998,1.9713333333333334,2.55,6.0,2.0,1.0,11.733333333333333,5.724444444444445,16.0,244.0,125.0,154.73333333333332,47.60888888888888,1.0,2.0,1.7333333333333334,2.0,4.0,2.6666666666666665,1.4222222222222223,1.0,29.0,28.0,12.666666666666666,6.222222222222223,3.0,3.0,1.7333333333333334,0.9244444444444445,3.0,2.0,0.5333333333333333,1.02
SbPbBrO2,3.44,1.3900000000000001,2.844,3.44,6.0,4.0,14.0,15.6,0.8800000000000001,16.0,146.0,80.0,107.4,33.12,2.0,2.0,2.0,2.0,3.0,3.6,0.8800000000000001,6.0,28.0,22.0,14.4,6.719999999999999,4.0,3.0,2.4,0.8800000000000001,4.0,2.4,0.8800000000000001,2.67
GaAgTe2,2.1,0.29000000000000004,1.985,2.1,5.0,1.0,11.0,14.0,2.0,16.0,145.0,23.0,135.75,6.875,1.0,2.0,1.75,2.0,4.0,2.25,1.75,11.0,16.0,5.0,14.0,2.0,5.0,5.0,2.25,1.375,5.0,2.5,1.25,1.1
In0.2Ga0.8As0.2P0.8,2.19,0.4099999999999999,1.996,1.81,5.0,2.0,13.0,14.0,1.0,13.0,142.0,35.0,117.70000000000002,8.559999999999997,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,15.0,10.0,10.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,2.15
Ce10Se14O,3.44,2.32,2.0136,2.55,6.0,4.0,3.0,10.8,6.239999999999998,16.0,204.0,138.0,151.44,42.048,2.0,2.0,2.0,2.0,4.0,2.4,1.9200000000000004,4.0,16.0,12.0,10.8,5.824,2.0,2.0,1.2,0.9600000000000002,22.0,10.0,9.6,1.93
Gd2Mn4S7,2.58,1.3800000000000001,2.050769230769231,2.58,6.0,3.0,3.0,11.23076923076923,5.1360946745562135,16.0,196.0,91.0,129.46153846153845,26.34319526627219,2.0,2.0,2.0,2.0,4.0,2.1538461538461537,1.9881656804733727,6.0,10.0,4.0,6.923076923076923,0.9940828402366864,2.0,2.0,1.0769230769230769,0.9940828402366864,16.0,5.076923076923077,3.3609467455621305,1.44
Rb3Sb,2.05,1.23,1.1275,0.82,5.0,0.0,1.0,4.5,5.25,1.0,220.0,81.0,199.75,30.375,1.0,2.0,1.25,1.0,3.0,0.75,1.125,1.0,15.0,14.0,4.5,5.25,3.0,3.0,0.75,1.125,3.0,1.5,0.75,1.0
K2Se,2.55,1.73,1.3966666666666665,0.82,4.0,0.0,1.0,6.0,6.666666666666667,1.0,203.0,83.0,175.33333333333334,36.888888888888886,1.0,2.0,1.3333333333333333,1.0,4.0,1.3333333333333333,1.777777777777778,1.0,16.0,15.0,6.0,6.666666666666667,2.0,2.0,0.6666666666666666,0.888888888888889,2.0,1.3333333333333333,0.4444444444444444,1.8
La5Cu6.33S7O4,3.44,2.34,2.2098969995521722,2.58,6.0,4.0,3.0,11.671742051052396,4.264293545761187,16.0,207.0,141.0,128.50694133452754,37.131782774724854,1.0,2.0,1.716524854455889,2.0,4.0,1.9704433497536948,1.999563202213109,3.0,11.0,8.0,6.7456336766681595,2.4120142254089165,2.0,2.0,0.9852216748768474,0.9997816011065545,9.0,3.283922973578146,2.559819537134731,2.0
Li4.5Mn0.5Te1O6,3.44,2.46,2.3270833333333334,3.44,5.0,3.0,1.0,10.0,7.0,16.0,139.0,73.0,98.29166666666667,32.291666666666664,1.0,2.0,1.625,2.0,4.0,2.3333333333333335,1.9444444444444444,1.0,16.0,15.0,5.0,3.0,2.0,2.0,1.1666666666666667,0.9722222222222222,5.0,1.75,0.5625,1.97
SeS,2.58,0.03000000000000025,2.565,2.55,4.0,1.0,16.0,16.0,0.0,16.0,120.0,15.0,112.5,7.5,2.0,2.0,2.0,2.0,0.0,4.0,0.0,6.0,16.0,10.0,11.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.9
CaSnO3,3.44,2.44,2.656,3.44,5.0,3.0,2.0,12.8,4.319999999999999,16.0,176.0,110.0,102.6,43.92,2.0,2.0,2.0,2.0,4.0,2.8,1.44,2.0,14.0,12.0,6.8,2.88,4.0,4.0,2.0,0.8,4.0,2.0,0.8,4.4
BaV2SeO8,3.44,2.55,2.8516666666666666,3.44,6.0,4.0,2.0,13.0,4.5,16.0,215.0,149.0,97.41666666666667,41.88888888888889,2.0,2.0,2.0,2.0,4.0,3.0,1.5,2.0,16.0,14.0,6.333333333333333,1.611111111111111,2.0,2.0,1.5,0.75,7.0,2.6666666666666665,1.4444444444444444,2.13
In1.05Cu0.95Se2.05,2.55,0.7699999999999998,2.197901234567901,2.55,5.0,1.0,11.0,14.049382716049383,1.974698978814205,16.0,142.0,22.0,128.51851851851853,8.62368541380887,1.0,2.0,1.765432098765432,2.0,4.0,2.2839506172839505,1.7372351775643957,11.0,16.0,5.0,14.049382716049383,1.974698978814205,5.0,5.0,2.308641975308642,1.3955189757658895,5.0,2.54320987654321,1.2738911751257431,1.07
Na2Nb4Se4O19,3.44,2.51,2.8903448275862065,3.44,5.0,3.0,1.0,13.448275862068966,4.04756242568371,16.0,166.0,100.0,93.86206896551724,36.5089179548157,1.0,2.0,1.793103448275862,2.0,4.0,3.1724137931034484,1.3127229488703924,1.0,16.0,15.0,6.896551724137931,2.511296076099881,2.0,2.0,1.5862068965517242,0.6563614744351962,7.0,2.6206896551724137,1.2080856123662307,3.56
CsInTe2,2.1,1.31,1.6925000000000001,2.1,6.0,1.0,1.0,11.5,5.25,16.0,244.0,106.0,165.5,39.25,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,16.0,15.0,11.5,5.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,2.16
