composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData avg_dev Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,is_metal
KC60,6.0,19.0,13.0,6.213114754098361,0.41924213920988984,6.0,3.0,77.0,75.78688524590164,2.3864552539639843,77.0,336.53,3823.0,3486.4700000000003,3765.8447540983607,112.43654931470033,3823.0,0.41924213920988895,76.0,203.0,127.0,78.08196721311475,4.095673206127382,76.0,2.55,1.73,2.521639344262295,2.55,2.0,1.9836065573770492,2.0,1.0,4.0,3.0,3.9508196721311477,0.09674818597151288,4.0,4.0,3.9508196721311477,5.64,73.1066666667,6.746010928962295,2.17575920451599,5.64,194.0,229.0,True
Ce4Si3Rh4,14.0,58.0,44.0,41.27272727272727,14.876033057851238,45.0,15.0,78.0,48.18181818181818,24.13223140495868,15.0,1071.0,2237.0,1166.0,1663.0,430.54545454545456,1071.0,3.768595041322314,111.0,204.0,93.0,156.0909090909091,34.84297520661157,142.0,2.28,1.1599999999999997,1.7545454545454542,1.12,2.0,1.6363636363636365,1.0,4.0,9.0,5.0,5.818181818181818,2.3140495867768593,4.0,22.0,10.181818181818182,13.64,37.24,24.076363636363638,9.573553719008265,13.64,194.0,227.0,True
TeSe,34.0,52.0,18.0,43.0,9.0,34.0,89.0,90.0,89.5,0.5,89.0,494.0,722.66,228.65999999999997,608.3299999999999,114.32999999999998,494.0,0.0,120.0,138.0,18.0,129.0,9.0,120.0,2.55,0.44999999999999973,2.325,2.1,2.0,2.0,2.0,16.0,16.0,0.0,16.0,0.0,16.0,2.0,2.0,25.92,34.7633333333,30.34166666665,4.4216666666499975,25.92,14.0,152.0,False
YAs,33.0,39.0,6.0,36.0,3.0,33.0,12.0,84.0,48.0,36.0,12.0,1090.0,1799.0,709.0,1444.5,354.5,1090.0,6.0,119.0,190.0,71.0,154.5,35.5,119.0,2.18,0.9600000000000002,1.7000000000000002,1.22,2.0,2.0,2.0,3.0,15.0,12.0,9.0,6.0,3.0,9.0,6.0,22.175,32.365,27.270000000000003,5.095000000000001,22.175,166.0,194.0,True
La3NiBr3,28.0,57.0,29.0,43.42857142857143,11.63265306122449,35.0,13.0,95.0,55.0,36.0,13.0,265.8,1728.0,1462.2,872.0571428571428,519.6489795918367,265.8,6.0,120.0,207.0,87.0,157.85714285714286,42.122448979591844,120.0,2.96,1.8599999999999999,2.012857142857143,1.1,2.0,2.0,2.0,3.0,17.0,14.0,10.0,6.0,3.0,9.0,4.571428571428571,10.32,36.8975,29.92178571428571,5.979183673469387,29.48,64.0,225.0,True
TaGaS2,16.0,73.0,57.0,34.0,19.5,16.0,48.0,88.0,74.5,13.5,88.0,302.91,3290.0,2987.09,1092.4075,1098.7962499999999,388.36,3.75,105.0,170.0,65.0,125.5,22.25,105.0,2.58,1.08,2.1175,2.58,2.0,2.0,2.0,6.0,19.0,13.0,11.0,5.0,6.0,7.0,4.0,18.12,25.786875,22.137812500000003,3.6490624999999985,25.786875,64.0,229.0,False
RbPSe6,15.0,37.0,22.0,32.0,4.25,34.0,4.0,89.0,77.625,18.40625,89.0,312.46,494.0,181.54000000000002,449.22,67.16999999999999,494.0,3.25,107.0,220.0,113.0,130.875,22.28125,120.0,2.55,1.73,2.28875,2.55,2.0,1.875,2.0,1.0,16.0,15.0,12.75,4.875,16.0,3.0,2.0,22.5702380952,90.7225,33.6015922619,14.280226934525,25.92,2.0,229.0,False
BiAs2Os,33.0,83.0,50.0,56.25,23.25,33.0,57.0,86.0,77.75,10.375,84.0,544.4,3306.0,2761.6,1507.6,899.1999999999999,1090.0,2.625,119.0,148.0,29.0,132.5,13.5,119.0,2.2,0.18000000000000016,2.1450000000000005,2.18,2.0,2.0,2.0,15.0,29.0,14.0,20.25,5.25,15.0,4.0,3.25,14.09,32.95,22.847500000000004,5.051250000000002,22.175,12.0,194.0,True
ZnCu2SnTe4,29.0,52.0,23.0,43.25,10.4375,52.0,64.0,90.0,79.625,10.46875,90.0,505.08,1357.77,852.69,850.4925,253.63875,722.66,2.0,122.0,139.0,17.0,134.625,4.46875,138.0,2.1,0.4500000000000002,1.9762499999999998,2.1,2.0,1.75,2.0,11.0,16.0,5.0,14.0,2.0,16.0,4.0,1.75,11.07,34.7633333333,26.054791666649997,10.516093749987498,34.7633333333,141.0,225.0,False
NdAl4Ge2Au,13.0,79.0,66.0,31.875,18.875,13.0,19.0,79.0,66.875,12.1875,73.0,933.47,1337.33,403.8599999999999,1098.50125,165.03125,933.47,2.375,120.0,201.0,81.0,132.625,17.9375,121.0,2.54,1.4000000000000001,1.7675,1.61,2.0,1.875,2.0,3.0,25.0,22.0,8.875,6.59375,3.0,10.0,4.875,16.48,34.81,20.43,4.8825,16.48,194.0,225.0,True
Na2VCuF7,9.0,29.0,20.0,12.454545454545455,4.925619834710744,9.0,2.0,93.0,69.54545454545455,29.85123966942149,93.0,53.5,2183.0,2129.5,423.36454545454546,489.8256198347108,53.5,5.785123966942148,57.0,166.0,109.0,92.36363636363636,45.00826446280991,57.0,3.98,3.05,3.022727272727273,3.98,2.0,1.7272727272727273,2.0,1.0,11.0,10.0,6.090909090909091,2.0495867768595044,7.0,7.0,1.5454545454545454,9.7075,29.2433333333,13.683560606054549,5.658099173543804,9.7075,15.0,229.0,True
TiPO4,8.0,22.0,14.0,11.5,4.666666666666667,8.0,43.0,87.0,79.0,12.0,87.0,54.8,1941.0,1886.2,412.9166666666667,509.3611111111111,54.8,3.2777777777777772,66.0,160.0,94.0,88.5,30.0,66.0,3.44,1.9,2.9149999999999996,3.44,2.0,2.0,2.0,4.0,6.0,2.0,5.5,0.6666666666666666,6.0,8.0,3.1666666666666665,9.105,22.5702380952,12.613373015866665,4.6778306878222216,9.105,2.0,194.0,True
Zr2(Co7B2)3,5.0,40.0,35.0,23.344827586206897,7.590963139120095,27.0,44.0,72.0,59.93103448275862,4.994054696789535,58.0,1768.0,2348.0,580.0,1912.8275862068965,209.75029726516053,1768.0,1.4554102259215216,84.0,175.0,91.0,120.6896551724138,15.181926278240189,126.0,2.04,0.71,1.8751724137931036,1.88,2.0,2.0,2.0,3.0,9.0,6.0,7.413793103448276,2.2972651605231866,9.0,8.0,3.7586206896551726,7.1725,23.195,10.502413793103448,1.7507015457788355,10.245,166.0,194.0,True
LiSb3PbS6,3.0,82.0,79.0,30.363636363636363,20.644628099173556,16.0,1.0,88.0,78.63636363636364,14.115702479338841,88.0,388.36,903.78,515.42,554.1636363636363,199.14462809917356,388.36,2.4297520661157024,105.0,146.0,41.0,120.0909090909091,16.462809917355372,105.0,2.58,1.6,2.267272727272727,2.58,2.0,1.9090909090909092,2.0,1.0,28.0,27.0,10.0,6.0,6.0,4.0,2.3636363636363638,16.5933333333,31.56,26.73678030302727,2.880523415980165,25.786875,70.0,229.0,False
KBi2,19.0,83.0,64.0,61.666666666666664,28.444444444444446,83.0,3.0,86.0,58.333333333333336,36.888888888888886,86.0,336.53,544.4,207.87,475.10999999999996,92.38666666666667,544.4,6.222222222222221,148.0,203.0,55.0,166.33333333333334,24.444444444444446,148.0,2.02,1.2000000000000002,1.62,2.02,2.0,1.6666666666666667,2.0,1.0,29.0,28.0,19.666666666666668,12.444444444444443,29.0,3.0,2.3333333333333335,32.95,73.1066666667,46.335555555566664,17.847407407422217,32.95,12.0,229.0,True
Zn(CuO2)2,8.0,30.0,22.0,17.142857142857142,10.448979591836734,8.0,64.0,87.0,77.85714285714286,10.448979591836734,87.0,54.8,1357.77,1302.97,518.202857142857,529.6032653061224,54.8,2.2857142857142856,66.0,132.0,66.0,92.85714285714286,30.69387755102041,66.0,3.44,1.79,2.744285714285714,3.44,2.0,1.7142857142857142,2.0,6.0,12.0,6.0,8.285714285714286,2.6122448979591835,6.0,2.0,1.4285714285714286,9.105,13.96,10.360000000000001,1.4342857142857144,9.105,12.0,225.0,True
TeMoSe,34.0,52.0,18.0,42.666666666666664,6.222222222222221,34.0,50.0,90.0,76.33333333333333,17.555555555555557,50.0,494.0,2896.0,2402.0,1370.8866666666665,1016.7422222222222,494.0,4.444444444444445,120.0,154.0,34.0,137.33333333333334,11.555555555555552,120.0,2.55,0.44999999999999973,2.27,2.1,2.0,1.6666666666666667,1.0,6.0,16.0,10.0,12.666666666666666,4.444444444444445,6.0,6.0,3.3333333333333335,15.69,34.7633333333,25.457777777766665,6.511851851844445,15.69,14.0,229.0,True
Nb3In,41.0,49.0,8.0,43.0,3.0,41.0,47.0,75.0,54.0,10.5,47.0,429.75,2750.0,2320.25,2169.9375,870.09375,2750.0,3.0,142.0,164.0,22.0,158.5,8.25,164.0,1.78,0.17999999999999994,1.6450000000000002,1.6,2.0,1.25,1.0,5.0,13.0,8.0,7.0,3.0,5.0,7.0,6.5,18.18,24.26,19.7,2.2800000000000002,18.18,139.0,229.0,True
Lu3InN,7.0,71.0,64.0,53.8,20.64,71.0,41.0,82.0,56.0,18.0,41.0,63.05,1936.0,1872.95,1260.16,811.008,1936.0,5.279999999999999,71.0,187.0,116.0,154.8,38.64,187.0,3.04,1.77,1.7259999999999998,1.27,2.0,2.0,2.0,5.0,17.0,12.0,13.8,3.84,17.0,9.0,7.0,14.76875,28.865,25.12475,4.488299999999999,28.865,139.0,194.0,True
Ba6Sn6Se13,34.0,56.0,22.0,43.12,9.4848,34.0,9.0,89.0,67.64,28.1472,89.0,494.0,1000.0,506.0,618.0992,183.312384,494.0,4.8768,120.0,215.0,95.0,147.36,32.467200000000005,120.0,2.55,1.6599999999999997,2.01,2.55,2.0,2.0,2.0,2.0,16.0,14.0,12.16,4.8768,16.0,4.0,2.0,25.92,63.59,36.7284,12.893568,25.92,14.0,229.0,False
LiMn(PO4)2,3.0,25.0,22.0,10.166666666666666,4.083333333333333,8.0,1.0,87.0,76.25,16.583333333333332,87.0,54.8,1519.0,1464.2,253.8075,265.3433333333333,54.8,3.2777777777777772,66.0,139.0,73.0,84.08333333333333,24.11111111111111,66.0,3.44,2.46,2.8691666666666666,3.44,2.0,1.9166666666666667,2.0,1.0,7.0,6.0,5.5,0.9166666666666666,6.0,5.0,2.3333333333333335,9.105,22.5702380952,12.088449644216666,4.244743431841666,9.105,2.0,229.0,True
Mo5O14,8.0,42.0,34.0,16.94736842105263,13.185595567867034,8.0,50.0,87.0,77.26315789473684,14.349030470914128,87.0,54.8,2896.0,2841.2,802.4842105263158,1101.8504155124654,54.8,3.878116343490304,66.0,154.0,88.0,89.15789473684211,34.12742382271468,66.0,3.44,1.2799999999999998,3.103157894736842,3.44,2.0,1.736842105263158,2.0,6.0,6.0,0.0,6.0,0.0,6.0,6.0,3.0526315789473686,9.105,15.69,10.837894736842106,2.5537396121883655,9.105,12.0,229.0,True
Fe6W6C,6.0,74.0,68.0,46.61538461538461,25.27810650887574,26.0,51.0,77.0,54.84615384615385,3.5502958579881656,51.0,1811.0,3823.0,2012.0,2835.3076923076924,945.5147928994083,1811.0,1.4201183431952662,76.0,162.0,86.0,141.53846153846155,18.887573964497044,132.0,2.55,0.7199999999999998,2.13,1.83,2.0,2.0,2.0,4.0,20.0,16.0,13.23076923076923,6.2485207100591715,8.0,6.0,4.923076923076923,5.64,16.05,12.793846153846154,3.0056804733727813,10.73,194.0,229.0,True
Zn0.99Hg0.01Se1,30.0,80.0,50.0,32.25,2.2275,34.0,69.0,89.0,79.00999999999999,9.99,89.0,234.32,692.68,458.35999999999996,591.0482,100.61548199999999,494.0,2.0,120.0,132.0,12.0,121.05,1.0499999999999998,120.0,2.55,0.8999999999999999,2.10175,2.55,2.0,2.0,2.0,12.0,26.0,14.0,14.07,2.0492999999999997,16.0,2.0,1.0,13.96,25.92,19.9963879310345,5.976024051724155,25.92,14.0,194.0,False
In4As5(BrO4)3,8.0,49.0,41.0,23.416666666666668,15.416666666666666,8.0,75.0,95.0,85.375,4.03125,87.0,54.8,1090.0,1035.2,359.3333333333333,327.9166666666667,54.8,0.9791666666666669,66.0,142.0,76.0,96.45833333333333,30.458333333333332,66.0,3.44,1.66,2.8408333333333338,3.44,2.0,2.0,2.0,6.0,17.0,11.0,10.416666666666666,4.416666666666667,6.0,5.0,2.5833333333333335,9.105,29.48,16.900625,7.795625,9.105,12.0,166.0,False
CaZn5,20.0,30.0,10.0,28.333333333333332,2.7777777777777786,30.0,7.0,69.0,58.666666666666664,17.222222222222225,69.0,692.68,1115.0,422.32000000000005,763.0666666666666,117.31111111111112,692.68,2.7777777777777772,122.0,176.0,54.0,131.0,15.0,122.0,1.65,0.6499999999999999,1.5416666666666667,1.65,2.0,2.0,2.0,2.0,12.0,10.0,10.333333333333334,2.7777777777777772,12.0,0.0,0.0,13.96,37.77,17.928333333333338,6.613888888888892,13.96,194.0,225.0,True
K2AgSnSe4,19.0,50.0,31.0,33.875,7.4375,34.0,3.0,89.0,63.375,30.1875,89.0,336.53,1234.93,898.4000000000001,548.63375,171.5740625,494.0,5.28125,120.0,203.0,83.0,146.25,28.375,120.0,2.55,1.73,1.9662499999999998,2.55,2.0,1.625,2.0,1.0,16.0,15.0,11.375,5.28125,16.0,4.0,1.875,16.33,73.1066666667,37.43854166667499,17.834062500012493,25.92,14.0,229.0,False
GdGeRu,32.0,64.0,32.0,46.666666666666664,11.555555555555555,32.0,27.0,79.0,54.0,18.0,27.0,1211.4,2607.0,1395.6,1801.4666666666665,537.0222222222221,1211.4,3.777777777777778,120.0,196.0,76.0,154.0,28.0,120.0,2.2,1.0000000000000002,1.8033333333333335,1.2,2.0,1.6666666666666667,1.0,8.0,14.0,6.0,10.666666666666666,2.222222222222222,8.0,16.0,8.0,13.51,32.05,22.855,6.2299999999999995,13.51,194.0,225.0,True
K2ZnSn3S8,16.0,50.0,34.0,24.714285714285715,11.59183673469388,16.0,3.0,88.0,72.78571428571429,20.47959183673469,88.0,336.53,692.68,356.15,427.7042857142857,71.01469387755098,388.36,3.6326530612244903,105.0,203.0,98.0,127.5,26.5,105.0,2.58,1.7600000000000002,2.1292857142857144,2.58,2.0,1.8571428571428572,2.0,1.0,14.0,13.0,7.428571428571429,3.469387755102041,6.0,4.0,2.142857142857143,13.96,73.1066666667,33.30880952381428,11.370816326538774,25.786875,70.0,229.0,False
Fe2O2F3,8.0,26.0,18.0,13.571428571428571,7.1020408163265305,9.0,55.0,93.0,80.42857142857143,14.530612244897958,93.0,53.5,1811.0,1757.5,556.0142857142857,717.1346938775511,53.5,3.5102040816326534,57.0,132.0,75.0,81.0,29.142857142857142,57.0,3.98,2.15,3.211428571428571,3.98,2.0,2.0,2.0,6.0,8.0,2.0,7.0,0.5714285714285714,7.0,4.0,2.142857142857143,9.105,10.73,9.8275,0.5157142857142861,9.7075,12.0,229.0,True
MnCu3,25.0,29.0,4.0,28.0,1.5,29.0,52.0,64.0,61.0,4.5,64.0,1357.77,1519.0,161.23000000000002,1398.0774999999999,60.46124999999995,1357.77,1.5,132.0,139.0,7.0,133.75,2.625,132.0,1.9,0.34999999999999987,1.8124999999999998,1.9,2.0,1.25,1.0,7.0,11.0,4.0,10.0,1.5,11.0,5.0,2.0,10.4875862069,11.07,10.924396551725,0.21840517241250046,11.07,217.0,225.0,True
NaNi2O3,8.0,28.0,20.0,15.166666666666666,8.555555555555555,8.0,2.0,87.0,64.16666666666667,22.833333333333332,87.0,54.8,1728.0,1673.2,665.2116666666667,708.5255555555556,54.8,4.5,66.0,166.0,100.0,102.0,36.0,66.0,3.44,2.51,2.5116666666666667,3.44,2.0,1.8333333333333333,2.0,1.0,10.0,9.0,6.5,2.3333333333333335,6.0,2.0,1.8333333333333333,9.105,29.2433333333,12.866388888883334,5.458981481472222,9.105,12.0,229.0,True
Dy2Sn5,50.0,66.0,16.0,54.57142857142857,6.530612244897958,50.0,31.0,80.0,66.0,20.0,80.0,505.08,1685.0,1179.92,842.1999999999999,481.59999999999997,505.08,4.489795918367347,139.0,192.0,53.0,154.14285714285714,21.632653061224488,139.0,1.96,0.74,1.7485714285714287,1.96,2.0,2.0,2.0,12.0,14.0,2.0,13.428571428571429,0.8163265306122448,14.0,4.0,4.0,31.24,33.285,32.700714285714284,0.8346938775510192,33.285,141.0,194.0,True
ErTe,52.0,68.0,16.0,60.0,8.0,52.0,35.0,90.0,62.5,27.5,35.0,722.66,1770.0,1047.3400000000001,1246.33,523.6700000000001,722.66,6.5,138.0,189.0,51.0,163.5,25.5,138.0,2.1,0.8600000000000001,1.67,1.24,2.0,2.0,2.0,14.0,16.0,2.0,15.0,1.0,14.0,2.0,2.0,30.585,34.7633333333,32.674166666649995,2.089166666649998,30.585,152.0,194.0,False
Ga2Se3,31.0,34.0,3.0,32.8,1.4400000000000006,34.0,74.0,89.0,83.0,7.2,89.0,302.91,494.0,191.08999999999997,417.564,91.72319999999999,494.0,1.44,120.0,122.0,2.0,120.8,0.9599999999999994,120.0,2.55,0.7399999999999998,2.254,2.55,2.0,2.0,2.0,13.0,16.0,3.0,14.8,1.44,16.0,5.0,3.2,18.8575,25.92,23.095000000000002,3.3899999999999997,25.92,14.0,64.0,False
Al0.4Cd0.6Sb0.4Te0.6,13.0,52.0,39.0,42.800000000000004,11.919999999999996,48.0,70.0,90.0,79.6,8.4,70.0,594.22,933.47,339.25,762.514,124.88879999999999,594.22,1.6,121.0,144.0,23.0,136.6,6.240000000000004,138.0,2.1,0.49,1.8690000000000002,1.69,2.0,2.0,2.0,3.0,16.0,13.0,12.0,3.6000000000000005,12.0,5.0,2.2,16.48,34.7633333333,25.885499999990003,7.596499999989998,19.495,152.0,225.0,False
CdP4PbO12,8.0,82.0,74.0,15.88888888888889,10.91358024691358,8.0,70.0,87.0,84.83333333333333,2.8888888888888906,87.0,54.8,600.61,545.8100000000001,173.42388888888888,158.16518518518518,54.8,0.7407407407407407,66.0,146.0,80.0,83.88888888888889,23.85185185185185,66.0,3.44,1.75,3.0033333333333334,3.44,2.0,2.0,2.0,5.0,28.0,23.0,7.333333333333333,2.814814814814815,6.0,4.0,2.2222222222222223,9.105,28.11,13.730330687822223,6.167107583762963,9.105,2.0,225.0,False
TlSbTe3,51.0,81.0,30.0,57.6,9.360000000000001,52.0,76.0,90.0,86.2,4.56,90.0,577.0,903.78,326.78,729.7520000000001,69.61120000000005,722.66,0.9600000000000002,138.0,145.0,7.0,139.6,2.1599999999999966,138.0,2.1,0.48,1.9940000000000002,2.1,2.0,2.0,2.0,15.0,27.0,12.0,18.0,3.6,16.0,5.0,2.8,26.91,34.7633333333,32.55199999998,2.6535999999839985,34.7633333333,152.0,194.0,False
PrNiGe2,28.0,59.0,31.0,37.75,10.625,32.0,17.0,79.0,59.0,21.0,79.0,1204.0,1728.0,524.0,1338.7,194.64999999999998,1211.4,3.75,120.0,203.0,83.0,141.75,30.625,120.0,2.01,0.8799999999999999,1.765,2.01,2.0,2.0,2.0,5.0,14.0,9.0,10.75,3.25,14.0,11.0,5.25,10.32,35.675,23.00125,6.340624999999999,23.005,194.0,225.0,True
Ho3Hg,67.0,80.0,13.0,70.25,4.875,67.0,33.0,71.0,42.5,14.25,33.0,234.32,1747.0,1512.68,1368.83,567.2550000000001,1747.0,3.375,132.0,192.0,60.0,177.0,22.5,192.0,2.0,0.77,1.4224999999999999,1.23,2.0,2.0,2.0,13.0,26.0,13.0,16.25,4.875,13.0,3.0,2.25,25.2375862069,30.7333333333,29.3593965517,2.0609051723999983,30.7333333333,166.0,194.0,True
TeSe3,34.0,52.0,18.0,38.5,6.75,34.0,89.0,90.0,89.25,0.375,89.0,494.0,722.66,228.65999999999997,551.165,85.74749999999997,494.0,0.0,120.0,138.0,18.0,124.5,6.75,120.0,2.55,0.44999999999999973,2.4375,2.55,2.0,2.0,2.0,16.0,16.0,0.0,16.0,0.0,16.0,2.0,2.0,25.92,34.7633333333,28.130833333325,3.316249999987498,25.92,14.0,152.0,False
La20Mo12Cl4O63,8.0,57.0,49.0,22.383838383838384,18.74176104479135,8.0,13.0,94.0,67.84848484848484,26.487909397000305,87.0,54.8,2896.0,2841.2,633.8464646464647,774.3214774002654,54.8,5.221508009386796,66.0,207.0,141.0,106.60606060606061,52.05264768901133,66.0,3.44,2.34,2.8008080808080806,3.44,2.0,1.878787878787879,2.0,3.0,7.0,4.0,5.434343434343434,0.9835731047852261,6.0,9.0,3.8585858585858586,9.105,36.8975,16.139747474747477,9.062344658708296,9.105,12.0,229.0,False
NaAlGeS4,11.0,32.0,21.0,17.142857142857142,4.244897959183673,16.0,2.0,88.0,72.28571428571429,20.081632653061224,88.0,370.87,1211.4,840.5300000000001,581.3114285714286,280.6420408163265,388.36,3.5102040816326534,105.0,166.0,61.0,118.14285714285714,15.020408163265305,105.0,2.58,1.65,2.1242857142857146,2.58,2.0,1.8571428571428572,2.0,1.0,14.0,13.0,6.0,2.2857142857142856,6.0,5.0,2.5714285714285716,16.48,29.2433333333,24.553690476185714,2.7492517006775503,25.786875,70.0,229.0,False
Ba2YInSe5,34.0,56.0,22.0,41.111111111111114,8.370370370370372,34.0,9.0,89.0,61.111111111111114,34.07407407407407,89.0,429.75,1799.0,1369.25,744.3055555555555,348.0185185185185,494.0,5.851851851851852,120.0,215.0,95.0,151.33333333333334,36.888888888888886,120.0,2.55,1.6599999999999997,1.9477777777777778,2.55,2.0,2.0,2.0,2.0,16.0,14.0,11.11111111111111,5.851851851851852,16.0,9.0,2.6666666666666665,24.26,63.59,34.82277777777778,12.785432098765433,25.92,14.0,229.0,False
Eu3Se4,34.0,63.0,29.0,46.42857142857143,14.204081632653061,34.0,25.0,89.0,61.57142857142857,31.346938775510207,89.0,494.0,1095.0,601.0,751.5714285714286,294.3673469387755,494.0,6.36734693877551,120.0,198.0,78.0,153.42857142857142,38.204081632653065,120.0,2.55,1.3649999999999998,1.9649999999999999,2.55,2.0,2.0,2.0,9.0,16.0,7.0,13.0,3.4285714285714284,16.0,7.0,4.142857142857143,25.92,36.46,30.437142857142856,5.162448979591836,25.92,14.0,229.0,False
LiB3,3.0,5.0,2.0,4.5,0.75,5.0,1.0,72.0,54.25,26.625,72.0,453.69,2348.0,1894.31,1874.4225,710.36625,2348.0,4.5,84.0,128.0,44.0,95.0,16.5,84.0,2.04,1.06,1.775,2.04,2.0,1.75,2.0,1.0,3.0,2.0,2.5,0.75,3.0,5.0,4.0,7.1725,16.5933333333,9.527708333325,3.5328124999874992,7.1725,166.0,229.0,False
TlPS2,15.0,81.0,66.0,32.0,24.5,16.0,76.0,88.0,83.75,4.25,88.0,317.3,577.0,259.7,417.755,79.62249999999999,388.36,1.0,105.0,145.0,40.0,115.5,14.75,105.0,2.58,0.96,2.2425,2.58,2.0,2.0,2.0,5.0,27.0,22.0,11.0,8.0,6.0,5.0,3.0,22.5702380952,26.91,25.2634970238,1.3466294642999994,25.786875,2.0,194.0,False
Sn0.15Te0.15Pb0.85Se0.85,34.0,82.0,48.0,56.95,21.292499999999997,34.0,80.0,90.0,85.0,4.15,81.0,494.0,722.66,228.65999999999997,557.2897499999999,61.627750000000006,494.0,1.0,120.0,146.0,26.0,133.825,11.751250000000002,120.0,2.55,0.5899999999999999,2.3785,2.33,2.0,2.0,2.0,14.0,28.0,14.0,20.95,5.9925,16.0,4.0,3.0,25.92,34.7633333333,28.0663749999975,1.8244187499978737,25.92,14.0,225.0,False
In0.1Ga0.9As0.1P0.9,15.0,49.0,34.0,24.8,8.82,15.0,74.0,84.0,78.60000000000001,4.5,74.0,302.91,1090.0,787.0899999999999,355.082,80.95859999999998,302.91,1.0,107.0,142.0,35.0,116.1,8.190000000000001,107.0,2.19,0.4099999999999999,1.998,1.81,2.0,2.0,2.0,5.0,15.0,10.0,9.5,4.05,5.0,5.0,4.0,18.8575,24.26,20.964232142840004,1.8960589285559992,18.8575,2.0,166.0,False
Pr4InSbSe9,34.0,59.0,25.0,42.8,10.559999999999999,34.0,17.0,89.0,68.6,27.520000000000003,89.0,429.75,1204.0,774.25,706.3686666666666,291.72488888888887,494.0,4.942222222222222,120.0,203.0,83.0,144.86666666666667,31.00444444444445,120.0,2.55,1.42,2.0866666666666664,2.55,2.0,2.0,2.0,5.0,16.0,11.0,12.8,4.159999999999999,16.0,11.0,4.666666666666667,24.26,35.675,28.78666666666667,4.043555555555554,25.92,14.0,194.0,False
CuBr,29.0,35.0,6.0,32.0,3.0,29.0,64.0,95.0,79.5,15.5,64.0,265.8,1357.77,1091.97,811.785,545.9849999999999,265.8,3.0,120.0,132.0,12.0,126.0,6.0,120.0,2.96,1.06,2.4299999999999997,1.9,2.0,1.5,1.0,11.0,17.0,6.0,14.0,3.0,11.0,1.0,1.0,11.07,29.48,20.275,9.205,11.07,64.0,225.0,False
HoSb2,51.0,67.0,16.0,56.333333333333336,7.111111111111112,51.0,33.0,85.0,67.66666666666667,23.11111111111111,85.0,903.78,1747.0,843.22,1184.8533333333332,374.76444444444445,903.78,5.333333333333333,139.0,192.0,53.0,156.66666666666666,23.555555555555554,139.0,2.05,0.8199999999999998,1.7766666666666666,2.05,2.0,2.0,2.0,13.0,15.0,2.0,14.333333333333334,0.8888888888888887,15.0,3.0,3.0,30.7333333333,31.56,31.284444444433333,0.3674074074222216,31.56,166.0,194.0,True
CdSb4MoO10,8.0,51.0,43.0,23.375,19.21875,8.0,50.0,87.0,83.125,5.78125,87.0,54.8,2896.0,2841.2,478.33375,529.4171875,54.8,1.46875,66.0,154.0,88.0,94.625,35.78125,66.0,3.44,1.75,2.9031249999999997,3.44,2.0,1.9375,2.0,6.0,15.0,9.0,8.625,3.609375,6.0,6.0,2.375,9.105,31.56,15.7796875,8.354570312499998,9.105,12.0,229.0,False
Zr6Sb2Pt,40.0,78.0,38.0,46.666666666666664,8.88888888888889,40.0,44.0,85.0,55.22222222222222,14.962962962962962,44.0,903.78,2128.0,1224.22,1846.3288888888887,418.9106172839507,2128.0,4.148148148148148,136.0,175.0,39.0,162.66666666666666,16.444444444444446,175.0,2.28,0.9499999999999997,1.5955555555555554,1.33,2.0,1.8888888888888888,2.0,4.0,24.0,20.0,8.666666666666666,6.222222222222222,4.0,8.0,6.222222222222222,15.02,31.56,24.14555555555556,3.295308641975311,23.195,166.0,225.0,True
PrMo3,42.0,59.0,17.0,46.25,6.375,42.0,17.0,50.0,41.75,12.375,50.0,1204.0,2896.0,1692.0,2473.0,634.5,2896.0,1.125,154.0,203.0,49.0,166.25,18.375,154.0,2.16,1.0300000000000002,1.9025,2.16,2.0,1.25,1.0,5.0,6.0,1.0,5.75,0.375,6.0,11.0,7.25,15.69,35.675,20.68625,7.494375,15.69,194.0,229.0,True
