composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData avg_dev Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,is_metal
CeMgPt,12.0,78.0,66.0,49.333333333333336,24.888888888888886,12.0,15.0,68.0,48.666666666666664,22.444444444444446,15.0,923.0,2041.4,1118.4,1345.1333333333334,464.17777777777786,923.0,3.3333333333333335,136.0,204.0,68.0,160.33333333333334,29.111111111111114,136.0,2.28,1.1599999999999997,1.57,1.12,2.0,1.6666666666666667,1.0,2.0,24.0,22.0,10.0,9.333333333333334,2.0,22.0,8.0,15.02,37.24,25.05,8.126666666666667,15.02,194.0,225.0,True
CeMgZn2,12.0,58.0,46.0,32.5,12.75,30.0,15.0,69.0,55.25,20.125,69.0,692.68,1071.0,378.32000000000005,844.8399999999999,152.16000000000003,692.68,4.75,122.0,204.0,82.0,147.25,28.375,122.0,1.65,0.5299999999999998,1.4325,1.65,2.0,2.0,2.0,2.0,12.0,10.0,7.5,4.5,12.0,22.0,5.5,13.96,37.24,22.012500000000003,8.0525,13.96,194.0,194.0,True
CeMoO4F,8.0,58.0,50.0,20.142857142857142,17.06122448979592,8.0,15.0,93.0,72.28571428571429,22.734693877551017,87.0,53.5,2896.0,2842.5,605.6714285714286,787.3306122448979,54.8,4.775510204081633,57.0,204.0,147.0,97.0,46.857142857142854,66.0,3.98,2.86,3.0028571428571427,3.44,2.0,1.8571428571428572,2.0,4.0,7.0,3.0,5.857142857142857,0.5306122448979594,6.0,22.0,5.285714285714286,9.105,37.24,14.151071428571427,7.0365306122448965,9.105,12.0,229.0,False
CeN,7.0,58.0,51.0,32.5,25.5,7.0,15.0,82.0,48.5,33.5,15.0,63.05,1071.0,1007.95,567.025,503.975,63.05,6.0,71.0,204.0,133.0,137.5,66.5,71.0,3.04,1.92,2.08,1.12,2.0,2.0,2.0,4.0,5.0,1.0,4.5,0.5,4.0,22.0,12.5,14.76875,37.24,26.004375000000003,11.235625,14.76875,194.0,194.0,False
CeNbO4,8.0,58.0,50.0,21.833333333333332,18.444444444444446,8.0,15.0,87.0,68.33333333333333,24.88888888888889,87.0,54.8,2750.0,2695.2,673.3666666666667,824.7555555555555,54.8,5.333333333333333,66.0,204.0,138.0,105.33333333333333,52.444444444444436,66.0,3.44,2.32,2.7466666666666666,3.44,2.0,1.8333333333333333,2.0,4.0,6.0,2.0,5.5,0.6666666666666666,6.0,22.0,6.166666666666667,9.105,37.24,15.306666666666667,8.26888888888889,9.105,12.0,229.0,True
CeO2,8.0,58.0,50.0,24.666666666666668,22.222222222222218,8.0,15.0,87.0,63.0,32.0,87.0,54.8,1071.0,1016.2,393.5333333333333,451.64444444444445,54.8,5.777777777777779,66.0,204.0,138.0,112.0,61.333333333333336,66.0,3.44,2.32,2.6666666666666665,3.44,2.0,2.0,2.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,22.0,8.666666666666666,9.105,37.24,18.483333333333334,12.504444444444445,9.105,12.0,194.0,False
CeOs2,58.0,76.0,18.0,70.0,8.0,76.0,15.0,57.0,43.0,18.666666666666668,57.0,1071.0,3306.0,2235.0,2561.0,993.3333333333334,3306.0,2.2222222222222223,144.0,204.0,60.0,164.0,26.666666666666668,144.0,2.2,1.08,1.84,2.2,2.0,2.0,2.0,4.0,22.0,18.0,16.0,8.0,22.0,22.0,10.0,14.09,37.24,21.80666666666667,10.28888888888889,14.09,194.0,194.0,True
CePd5,46.0,58.0,12.0,48.0,3.3333333333333335,46.0,15.0,62.0,54.166666666666664,13.055555555555557,62.0,1071.0,1828.05,757.05,1701.875,210.29166666666663,1828.05,1.944444444444444,139.0,204.0,65.0,149.83333333333334,18.05555555555556,139.0,2.2,1.08,2.02,2.2,2.0,0.3333333333333333,0.0,4.0,10.0,6.0,9.0,1.6666666666666667,10.0,22.0,3.6666666666666665,14.41,37.24,18.215,6.341666666666666,14.41,194.0,225.0,True
CePrO2,8.0,59.0,51.0,33.25,25.25,8.0,15.0,87.0,51.5,35.5,87.0,54.8,1204.0,1149.2,596.15,541.35,54.8,6.5,66.0,204.0,138.0,134.75,68.75,66.0,3.44,2.32,2.2824999999999998,3.44,2.0,2.0,2.0,4.0,6.0,2.0,5.25,0.75,6.0,22.0,9.25,9.105,37.24,22.78125,13.67625,9.105,12.0,194.0,True
CeRh,45.0,58.0,13.0,51.5,6.5,45.0,15.0,59.0,37.0,22.0,15.0,1071.0,2237.0,1166.0,1654.0,583.0,1071.0,3.0,142.0,204.0,62.0,173.0,31.0,142.0,2.28,1.1599999999999997,1.7,1.12,2.0,1.5,1.0,4.0,9.0,5.0,6.5,2.5,4.0,22.0,12.5,13.64,37.24,25.44,11.8,13.64,194.0,225.0,True
CeSI,16.0,58.0,42.0,42.333333333333336,17.555555555555554,16.0,15.0,96.0,66.33333333333333,34.22222222222222,15.0,386.85,1071.0,684.15,615.4033333333333,303.7311111111111,386.85,6.0,105.0,204.0,99.0,149.33333333333334,36.44444444444445,105.0,2.66,1.54,2.12,1.12,2.0,2.0,2.0,4.0,17.0,13.0,9.0,5.333333333333333,4.0,22.0,8.333333333333334,25.786875,43.015,35.34729166666667,6.373611111111111,25.786875,64.0,194.0,True
CeSbO3,8.0,58.0,50.0,26.6,22.32,8.0,15.0,87.0,72.2,22.88,87.0,54.8,1071.0,1016.2,427.83599999999996,447.64319999999987,54.8,4.08,66.0,204.0,138.0,108.2,50.64,66.0,3.44,2.32,2.698,3.44,2.0,2.0,2.0,4.0,15.0,11.0,7.4,3.04,6.0,22.0,6.2,9.105,37.24,19.223,12.1416,9.105,12.0,194.0,True
CeScO3,8.0,58.0,50.0,20.6,15.12,8.0,11.0,87.0,57.4,35.52,87.0,54.8,1814.0,1759.2,609.88,666.096,54.8,6.24,66.0,204.0,138.0,114.4,58.08,66.0,3.44,2.32,2.56,3.44,2.0,2.0,2.0,3.0,6.0,3.0,5.0,1.2,6.0,22.0,7.4,9.105,37.24,17.358,9.9036,9.105,12.0,194.0,False
CeSi2Ni,14.0,58.0,44.0,28.5,14.75,14.0,15.0,78.0,58.0,21.5,78.0,1071.0,1728.0,657.0,1543.25,236.125,1687.0,3.75,111.0,204.0,93.0,137.5,33.25,111.0,1.91,0.7899999999999998,1.7075,1.9,2.0,2.0,2.0,4.0,10.0,6.0,5.5,2.25,4.0,22.0,8.0,10.32,37.24,22.11,7.5649999999999995,20.44,194.0,227.0,True
CeSi2Pt,14.0,78.0,64.0,41.0,27.0,14.0,15.0,78.0,58.5,21.75,78.0,1071.0,2041.4,970.4000000000001,1621.6,275.30000000000007,1687.0,3.75,111.0,204.0,93.0,140.5,31.75,111.0,2.28,1.1599999999999997,1.7999999999999998,1.9,2.0,1.75,2.0,4.0,24.0,20.0,9.0,7.5,4.0,22.0,8.0,15.02,37.24,23.285,6.9775,20.44,194.0,227.0,True
CeSiI,14.0,58.0,44.0,41.666666666666664,18.444444444444446,14.0,15.0,96.0,63.0,32.0,15.0,386.85,1687.0,1300.15,1048.2833333333333,440.9555555555556,386.85,5.5555555555555545,111.0,204.0,93.0,151.33333333333334,35.111111111111114,111.0,2.66,1.54,1.8933333333333333,1.12,2.0,2.0,2.0,4.0,17.0,13.0,8.333333333333334,5.777777777777779,4.0,22.0,9.0,20.44,43.015,33.565000000000005,8.749999999999998,20.44,64.0,227.0,True
CeSiIr,14.0,77.0,63.0,49.666666666666664,23.777777777777782,14.0,15.0,78.0,51.0,24.0,15.0,1071.0,2739.0,1668.0,1832.3333333333333,604.4444444444445,1071.0,3.777777777777778,111.0,204.0,93.0,152.0,34.666666666666664,111.0,2.2,1.08,1.7400000000000002,1.12,2.0,2.0,2.0,4.0,23.0,19.0,10.333333333333334,8.444444444444445,4.0,22.0,9.666666666666666,14.21,37.24,23.96333333333334,8.851111111111113,14.21,194.0,227.0,True
CeSiOs,14.0,76.0,62.0,49.333333333333336,23.555555555555554,14.0,15.0,78.0,50.0,23.333333333333332,15.0,1071.0,3306.0,2235.0,2021.3333333333333,856.4444444444443,1071.0,3.777777777777778,111.0,204.0,93.0,153.0,34.0,111.0,2.2,1.08,1.7400000000000002,1.12,2.0,2.0,2.0,4.0,22.0,18.0,10.0,8.0,4.0,22.0,10.0,14.09,37.24,23.923333333333336,8.877777777777778,14.09,194.0,227.0,True
CeTaN2O,7.0,73.0,66.0,30.6,27.919999999999998,7.0,15.0,87.0,62.8,25.04,82.0,54.8,3290.0,3235.2,908.3800000000001,1017.6959999999999,63.05,5.4399999999999995,66.0,204.0,138.0,116.4,56.48,71.0,3.44,2.32,2.428,3.04,2.0,2.0,2.0,4.0,19.0,15.0,7.8,4.48,5.0,22.0,7.4,9.105,37.24,18.800500000000003,7.375800000000001,14.76875,12.0,229.0,False
CeTl2P2S7,15.0,81.0,66.0,30.166666666666668,21.583333333333332,16.0,15.0,88.0,79.08333333333333,11.708333333333336,88.0,317.3,1071.0,753.7,464.8433333333333,138.41166666666666,388.36,2.2916666666666665,105.0,204.0,99.0,120.25,22.208333333333332,105.0,2.58,1.46,2.233333333333334,2.58,2.0,2.0,2.0,4.0,27.0,23.0,9.166666666666666,5.9444444444444455,6.0,22.0,4.333333333333333,22.5702380952,37.24,26.392383432533332,1.9804749504000005,25.786875,2.0,194.0,False
CeTl3,58.0,81.0,23.0,75.25,8.625,81.0,15.0,76.0,60.75,22.875,76.0,577.0,1071.0,494.0,700.5,185.25,577.0,3.75,145.0,204.0,59.0,159.75,22.125,145.0,1.62,0.5,1.495,1.62,2.0,2.0,2.0,4.0,27.0,23.0,21.25,8.625,27.0,22.0,9.25,26.91,37.24,29.4925,3.8737500000000002,26.91,194.0,194.0,True
CeTlZn,30.0,81.0,51.0,56.333333333333336,17.555555555555554,30.0,15.0,76.0,53.333333333333336,25.555555555555554,15.0,577.0,1071.0,494.0,780.2266666666666,193.84888888888887,577.0,4.222222222222222,122.0,204.0,82.0,157.0,31.333333333333332,122.0,1.65,0.5299999999999998,1.4633333333333336,1.12,2.0,2.0,2.0,4.0,27.0,23.0,14.333333333333334,8.444444444444445,4.0,22.0,9.0,13.96,37.24,26.036666666666672,8.05111111111111,13.96,194.0,194.0,True
CeZnPO,8.0,58.0,50.0,27.75,16.25,8.0,15.0,87.0,63.5,24.25,15.0,54.8,1071.0,1016.2,533.945,347.895,54.8,4.25,66.0,204.0,138.0,124.75,39.625,66.0,3.44,2.32,2.1,1.12,2.0,2.0,2.0,4.0,12.0,8.0,6.75,2.625,4.0,22.0,6.75,9.105,37.24,20.7188095238,9.1863095238,9.105,2.0,194.0,True
Co(PO3)4,8.0,27.0,19.0,10.764705882352942,3.9031141868512114,8.0,58.0,87.0,84.3529411764706,3.737024221453285,87.0,54.8,1768.0,1713.2,217.3411764705882,229.46989619377163,54.8,0.9134948096885811,66.0,126.0,60.0,79.17647058823529,18.60207612456747,66.0,3.44,1.56,3.0541176470588236,3.44,2.0,2.0,2.0,5.0,9.0,4.0,5.9411764705882355,0.44290657439446357,6.0,3.0,2.2941176470588234,9.105,22.5702380952,12.34035014004706,4.8140649200719725,9.105,2.0,194.0,True
Co(WO4)2,8.0,74.0,66.0,21.727272727272727,19.966942148760328,8.0,51.0,87.0,77.81818181818181,13.355371900826448,87.0,54.8,3695.0,3640.2,872.4,1189.2363636363636,54.8,3.5702479338842976,66.0,162.0,96.0,88.9090909090909,33.32231404958677,66.0,3.44,1.56,3.1018181818181816,3.44,2.0,2.0,2.0,6.0,20.0,14.0,8.818181818181818,4.099173553719009,6.0,6.0,2.8181818181818183,9.105,16.05,10.471363636363636,2.0285950413223137,9.105,12.0,229.0,True
Co1Te1.88,27.0,52.0,25.0,43.31944444444444,11.332947530864196,52.0,58.0,90.0,78.88888888888889,14.506172839506174,90.0,722.66,1768.0,1045.3400000000001,1085.625277777778,473.8713348765433,722.66,3.1732253086419755,126.0,138.0,12.0,133.83333333333334,5.439814814814811,138.0,2.1,0.2200000000000002,2.023611111111111,2.1,2.0,2.0,2.0,9.0,16.0,7.0,13.569444444444445,3.1732253086419755,16.0,3.0,2.3472222222222223,10.245,34.7633333333,26.250023148126388,11.114599408421103,34.7633333333,152.0,194.0,False
Co2B4Mo,5.0,42.0,37.0,16.571428571428573,13.224489795918368,5.0,50.0,72.0,64.85714285714286,8.16326530612245,72.0,1768.0,2896.0,1128.0,2260.5714285714284,281.4693877551021,2348.0,2.4489795918367347,84.0,154.0,70.0,106.0,25.142857142857142,84.0,2.16,0.28000000000000025,2.0114285714285716,2.04,2.0,1.8571428571428572,2.0,3.0,9.0,6.0,5.142857142857143,2.4489795918367347,3.0,6.0,4.571428571428571,7.1725,15.69,9.267142857142858,2.3938775510204073,7.1725,166.0,229.0,True
Co2Ge,27.0,32.0,5.0,28.666666666666668,2.2222222222222228,27.0,58.0,79.0,65.0,9.333333333333334,58.0,1211.4,1768.0,556.5999999999999,1582.4666666666665,247.37777777777782,1768.0,2.222222222222222,120.0,126.0,6.0,124.0,2.6666666666666665,126.0,2.01,0.1299999999999999,1.9233333333333331,1.88,2.0,2.0,2.0,9.0,14.0,5.0,10.666666666666666,2.222222222222222,9.0,4.0,3.3333333333333335,10.245,23.005,14.498333333333333,5.671111111111112,10.245,194.0,225.0,True
Co2O3,8.0,27.0,19.0,15.6,9.12,8.0,58.0,87.0,75.4,13.919999999999998,87.0,54.8,1768.0,1713.2,740.08,822.336,54.8,3.3600000000000003,66.0,126.0,60.0,90.0,28.8,66.0,3.44,1.56,2.816,3.44,2.0,2.0,2.0,6.0,9.0,3.0,7.2,1.44,6.0,3.0,2.4,9.105,10.245,9.561,0.5471999999999995,9.105,12.0,194.0,True
Co2Te3O8,8.0,52.0,44.0,21.076923076923077,16.09467455621302,8.0,58.0,90.0,83.23076923076923,7.763313609467459,87.0,54.8,1768.0,1713.2,472.49076923076916,514.0809467455621,54.8,1.8224852071005915,66.0,138.0,72.0,91.84615384615384,31.810650887573964,66.0,3.44,1.56,2.8907692307692305,3.44,2.0,2.0,2.0,6.0,16.0,10.0,8.76923076923077,3.408284023668639,6.0,3.0,2.1538461538461537,9.105,34.7633333333,15.201538461530768,9.028520710047337,9.105,12.0,194.0,False
Co3H,1.0,27.0,26.0,20.5,9.75,27.0,58.0,92.0,66.5,12.75,58.0,14.01,1768.0,1753.99,1329.5025,657.7462499999999,1768.0,3.0,31.0,126.0,95.0,102.25,35.625,126.0,2.2,0.3200000000000003,1.96,1.88,2.0,1.75,2.0,1.0,9.0,8.0,7.0,3.0,9.0,3.0,2.5,6.615,10.245,9.3375,1.3612499999999992,10.245,194.0,194.0,True
Co3Se4,27.0,34.0,7.0,31.0,3.4285714285714284,34.0,58.0,89.0,75.71428571428571,15.183673469387756,89.0,494.0,1768.0,1274.0,1040.0,624.0,494.0,3.4285714285714284,120.0,126.0,6.0,122.57142857142857,2.9387755102040813,120.0,2.55,0.6699999999999999,2.262857142857143,2.55,2.0,2.0,2.0,9.0,16.0,7.0,13.0,3.4285714285714284,16.0,3.0,2.4285714285714284,10.245,25.92,19.20214285714286,7.677551020408164,25.92,14.0,194.0,True
Co3W,27.0,74.0,47.0,38.75,17.625,27.0,51.0,58.0,56.25,2.625,58.0,1768.0,3695.0,1927.0,2249.75,722.625,1768.0,1.125,126.0,162.0,36.0,135.0,13.5,126.0,2.36,0.48,2.0,1.88,2.0,2.0,2.0,9.0,20.0,11.0,11.75,4.125,9.0,6.0,3.75,10.245,16.05,11.69625,2.1768750000000003,10.245,194.0,229.0,True
Co5Ge7,27.0,32.0,5.0,29.916666666666668,2.4305555555555554,32.0,58.0,79.0,70.25,10.208333333333334,79.0,1211.4,1768.0,556.5999999999999,1443.3166666666668,270.5694444444444,1211.4,2.430555555555556,120.0,126.0,6.0,122.5,2.9166666666666665,120.0,2.01,0.1299999999999999,1.9558333333333333,2.01,2.0,2.0,2.0,9.0,14.0,5.0,11.916666666666666,2.430555555555556,14.0,4.0,3.5833333333333335,10.245,23.005,17.688333333333333,6.202777777777778,23.005,194.0,225.0,True
Co5RuO8,8.0,44.0,36.0,17.357142857142858,10.693877551020408,8.0,56.0,87.0,74.42857142857143,14.36734693877551,87.0,54.8,2607.0,2552.2,848.9571428571428,907.6081632653061,54.8,3.5102040816326534,66.0,146.0,80.0,93.14285714285714,31.020408163265305,66.0,3.44,1.56,2.794285714285714,3.44,2.0,1.9285714285714286,2.0,6.0,9.0,3.0,7.214285714285714,1.3877551020408163,6.0,4.0,2.5,9.105,13.51,9.826785714285714,0.8248979591836729,9.105,12.0,194.0,True
Co7Mo6,27.0,42.0,15.0,33.92307692307692,7.455621301775148,27.0,50.0,58.0,54.30769230769231,3.9763313609467454,58.0,1768.0,2896.0,1128.0,2288.6153846153848,560.6627218934912,1768.0,1.4911242603550297,126.0,154.0,28.0,138.92307692307693,13.91715976331361,126.0,2.16,0.28000000000000025,2.0092307692307694,1.88,2.0,1.5384615384615385,2.0,6.0,9.0,3.0,7.615384615384615,1.4911242603550297,9.0,6.0,4.384615384615385,10.245,15.69,12.758076923076922,2.7063905325443787,10.245,194.0,229.0,True
Co7Re17O48,8.0,75.0,67.0,25.666666666666668,23.555555555555557,8.0,54.0,87.0,76.38888888888889,14.148148148148149,87.0,54.8,3459.0,3404.2,1025.1305555555555,1293.7740740740742,54.8,3.7407407407407414,66.0,151.0,85.0,91.90277777777777,34.53703703703704,66.0,3.44,1.56,2.924722222222222,3.44,2.0,2.0,2.0,6.0,21.0,15.0,9.833333333333334,5.273148148148149,6.0,5.0,2.8055555555555554,9.105,14.655,10.52625,1.9496874999999991,9.105,12.0,194.0,True
CoAs3,27.0,33.0,6.0,31.5,2.25,33.0,58.0,84.0,77.5,9.75,84.0,1090.0,1768.0,678.0,1259.5,254.25,1090.0,2.25,119.0,126.0,7.0,120.75,2.625,119.0,2.18,0.30000000000000027,2.1050000000000004,2.18,2.0,2.0,2.0,9.0,15.0,6.0,13.5,2.25,15.0,3.0,3.0,10.245,22.175,19.192500000000003,4.473749999999999,22.175,166.0,194.0,False
CoAsRh,27.0,45.0,18.0,35.0,6.666666666666667,27.0,58.0,84.0,67.0,11.333333333333334,58.0,1090.0,2237.0,1147.0,1698.3333333333333,405.5555555555556,1090.0,2.6666666666666665,119.0,142.0,23.0,129.0,8.666666666666666,119.0,2.28,0.3999999999999999,2.1133333333333333,1.88,2.0,1.6666666666666667,1.0,9.0,15.0,6.0,11.0,2.6666666666666665,9.0,3.0,3.0,10.245,22.175,15.353333333333333,4.547777777777778,10.245,166.0,225.0,True
CoAsS,16.0,33.0,17.0,25.333333333333332,6.222222222222222,16.0,58.0,88.0,76.66666666666667,12.444444444444443,58.0,388.36,1768.0,1379.6399999999999,1082.1200000000001,462.50666666666666,388.36,2.888888888888889,105.0,126.0,21.0,116.66666666666667,7.777777777777776,105.0,2.58,0.7000000000000002,2.2133333333333334,1.88,2.0,2.0,2.0,6.0,15.0,9.0,10.0,3.3333333333333335,6.0,3.0,2.6666666666666665,10.245,25.786875,19.402291666666667,6.10486111111111,10.245,70.0,194.0,False
CoAsSe,27.0,34.0,7.0,31.333333333333332,2.8888888888888893,27.0,58.0,89.0,77.0,12.666666666666666,58.0,494.0,1768.0,1274.0,1117.3333333333333,433.77777777777777,494.0,2.888888888888889,119.0,126.0,7.0,121.66666666666667,2.8888888888888906,119.0,2.55,0.6699999999999999,2.2033333333333336,1.88,2.0,2.0,2.0,9.0,16.0,7.0,13.333333333333334,2.888888888888889,9.0,3.0,2.6666666666666665,10.245,25.92,19.44666666666667,6.134444444444445,10.245,14.0,194.0,False
CoCu2Sn,27.0,50.0,23.0,33.75,8.125,29.0,58.0,80.0,66.5,6.75,64.0,505.08,1768.0,1262.92,1247.155,371.0375,1357.77,1.375,126.0,139.0,13.0,132.25,3.375,132.0,1.96,0.08000000000000007,1.91,1.9,2.0,1.5,1.0,9.0,14.0,5.0,11.25,1.375,11.0,4.0,2.25,10.245,33.285,16.417499999999997,8.433749999999998,11.07,141.0,225.0,True
CoGe,27.0,32.0,5.0,29.5,2.5,27.0,58.0,79.0,68.5,10.5,58.0,1211.4,1768.0,556.5999999999999,1489.7,278.29999999999995,1211.4,2.5,120.0,126.0,6.0,123.0,3.0,120.0,2.01,0.1299999999999999,1.9449999999999998,1.88,2.0,2.0,2.0,9.0,14.0,5.0,11.5,2.5,9.0,4.0,3.5,10.245,23.005,16.625,6.38,10.245,194.0,225.0,True
CoH2(SN)4,1.0,27.0,26.0,11.0,6.545454545454546,7.0,58.0,92.0,83.81818181818181,6.016528925619835,82.0,14.01,1768.0,1753.99,327.4236363636364,306.2403305785124,63.05,4.694214876033057,31.0,126.0,95.0,81.0909090909091,25.553719008264466,71.0,3.04,1.1600000000000001,2.6145454545454547,2.58,2.0,1.8181818181818181,2.0,1.0,9.0,8.0,5.0,1.4545454545454546,5.0,3.0,2.272727272727273,6.615,25.786875,16.881590909090907,6.476570247933882,14.76875,70.0,194.0,True
CoMoP2,15.0,42.0,27.0,24.75,9.75,15.0,50.0,83.0,68.5,14.5,83.0,317.3,2896.0,2578.7,1324.65,1007.35,317.3,3.75,107.0,154.0,47.0,123.5,16.5,107.0,2.19,0.31000000000000005,2.105,2.19,2.0,1.75,2.0,5.0,9.0,4.0,6.25,1.375,5.0,6.0,3.75,10.245,22.5702380952,17.7688690476,4.801369047600001,22.5702380952,2.0,229.0,True
CoN,7.0,27.0,20.0,17.0,10.0,7.0,58.0,82.0,70.0,12.0,58.0,63.05,1768.0,1704.95,915.525,852.475,63.05,3.0,71.0,126.0,55.0,98.5,27.5,71.0,3.04,1.1600000000000001,2.46,1.88,2.0,2.0,2.0,5.0,9.0,4.0,7.0,2.0,5.0,3.0,3.0,10.245,14.76875,12.506875,2.2618750000000007,10.245,194.0,194.0,True
CoOF,8.0,27.0,19.0,14.666666666666666,8.222222222222221,8.0,58.0,93.0,79.33333333333333,14.222222222222223,58.0,53.5,1768.0,1714.5,625.4333333333333,761.7111111111111,53.5,3.3333333333333335,57.0,126.0,69.0,83.0,28.666666666666668,57.0,3.98,2.1,3.1,1.88,2.0,2.0,2.0,6.0,9.0,3.0,7.333333333333333,1.111111111111111,6.0,3.0,2.0,9.105,10.245,9.685833333333333,0.38722222222222175,9.105,12.0,194.0,True
CoP2,15.0,27.0,12.0,19.0,5.333333333333333,15.0,58.0,83.0,74.66666666666667,11.111111111111109,83.0,317.3,1768.0,1450.7,800.8666666666667,644.7555555555556,317.3,2.6666666666666665,107.0,126.0,19.0,113.33333333333333,8.444444444444443,107.0,2.19,0.31000000000000005,2.0866666666666664,2.19,2.0,2.0,2.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,3.0,3.0,10.245,22.5702380952,18.4618253968,5.477883597866668,22.5702380952,2.0,194.0,False
CoP3,15.0,27.0,12.0,18.0,4.5,15.0,58.0,83.0,76.75,9.375,83.0,317.3,1768.0,1450.7,679.975,544.0125,317.3,2.25,107.0,126.0,19.0,111.75,7.125,107.0,2.19,0.31000000000000005,2.1125,2.19,2.0,2.0,2.0,5.0,9.0,4.0,6.0,1.5,5.0,3.0,3.0,10.245,22.5702380952,19.488928571400002,4.621964285699999,22.5702380952,2.0,194.0,False
CoPS,15.0,27.0,12.0,19.333333333333332,5.111111111111111,15.0,58.0,88.0,76.33333333333333,12.222222222222223,58.0,317.3,1768.0,1450.7,824.5533333333334,628.9644444444444,317.3,2.888888888888889,105.0,126.0,21.0,112.66666666666667,8.888888888888891,105.0,2.58,0.7000000000000002,2.216666666666667,1.88,2.0,2.0,2.0,5.0,9.0,4.0,6.666666666666667,1.5555555555555556,5.0,3.0,2.6666666666666665,10.245,25.786875,19.5340376984,6.1926917989333345,10.245,2.0,194.0,False
CoPbO3,8.0,82.0,74.0,26.6,22.32,8.0,58.0,87.0,80.0,8.8,87.0,54.8,1768.0,1713.2,506.60200000000003,542.1623999999999,54.8,2.16,66.0,146.0,80.0,94.0,33.6,66.0,3.44,1.56,2.906,3.44,2.0,2.0,2.0,6.0,28.0,22.0,11.0,6.8,6.0,4.0,2.6,9.105,28.11,13.134,5.9904,9.105,12.0,225.0,True
CoSb2,27.0,51.0,24.0,43.0,10.666666666666666,51.0,58.0,85.0,76.0,12.0,85.0,903.78,1768.0,864.22,1191.8533333333332,384.09777777777776,903.78,2.6666666666666665,126.0,139.0,13.0,134.66666666666666,5.777777777777781,139.0,2.05,0.16999999999999993,1.9933333333333332,2.05,2.0,2.0,2.0,9.0,15.0,6.0,13.0,2.6666666666666665,15.0,3.0,3.0,10.245,31.56,24.455,9.473333333333334,31.56,166.0,194.0,False
CoSb3,27.0,51.0,24.0,45.0,9.0,51.0,58.0,85.0,78.25,10.125,85.0,903.78,1768.0,864.22,1119.835,324.08250000000004,903.78,2.25,126.0,139.0,13.0,135.75,4.875,139.0,2.05,0.16999999999999993,2.0075,2.05,2.0,2.0,2.0,9.0,15.0,6.0,13.5,2.25,15.0,3.0,3.0,10.245,31.56,26.23125,7.993124999999999,31.56,166.0,194.0,False
CoSbS,16.0,51.0,35.0,31.333333333333332,13.111111111111109,16.0,58.0,88.0,77.0,12.666666666666666,58.0,388.36,1768.0,1379.6399999999999,1020.0466666666666,498.6355555555556,388.36,2.888888888888889,105.0,139.0,34.0,123.33333333333333,12.222222222222223,105.0,2.58,0.7000000000000002,2.17,1.88,2.0,2.0,2.0,6.0,15.0,9.0,10.0,3.3333333333333335,6.0,3.0,2.6666666666666665,10.245,31.56,22.530625,8.190416666666666,10.245,70.0,194.0,False
Cr(FeSe2)2,24.0,34.0,10.0,30.285714285714285,4.244897959183674,34.0,49.0,89.0,73.57142857142857,17.63265306122449,89.0,494.0,2180.0,1686.0,1111.142857142857,705.3061224489795,494.0,4.244897959183674,120.0,139.0,19.0,126.14285714285714,7.020408163265306,120.0,2.55,0.8899999999999999,2.217142857142857,2.55,2.0,1.8571428571428572,2.0,6.0,16.0,10.0,12.285714285714286,4.244897959183674,16.0,6.0,3.142857142857143,10.73,25.92,19.475714285714286,7.364897959183674,25.92,14.0,229.0,True
Cr(MoS2)2,16.0,42.0,26.0,24.571428571428573,9.959183673469388,16.0,49.0,88.0,71.57142857142857,18.775510204081634,88.0,388.36,2896.0,2507.64,1360.777142857143,1111.3338775510204,388.36,4.8979591836734695,105.0,154.0,49.0,123.85714285714286,21.551020408163264,105.0,2.58,0.9200000000000002,2.3285714285714287,2.58,2.0,1.5714285714285714,2.0,6.0,6.0,0.0,6.0,0.0,6.0,6.0,3.7142857142857144,11.19,25.786875,20.816785714285714,5.680102040816325,25.786875,70.0,229.0,True
